,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
605,Chris Summers,D,18,2,1,3,0.8,2,0,0,0,1,0,0,17,11.8,269,14:55,25.0,33,0.0,0.0,,550000,32076.0
606,Jordan Szwarz,RW,26,3,0,3,0.0,3,0,0,1,0,0,0,25,12.0,225,8:39,7.0,23,1.0,2.0,33.3,613353,113361.0
607,Casey Wellman,C,13,2,1,3,0.5,2,0,0,0,1,0,0,15,13.3,122,9:22,5.0,9,50.0,47.0,51.5,550000,32076.0
608,Patrick Wey,D,9,0,3,3,0.4,0,0,0,0,3,0,0,5,0.0,131,14:35,4.0,11,0.0,0.0,,640000,147550.0
609,Kenny Agostino,LW,8,1,1,2,0.1,1,0,0,0,1,0,0,12,8.3,89,11:06,3.0,9,0.0,0.0,,845000,410575.0
610,Nathan Beaulieu,D,17,0,2,2,1.0,0,0,0,0,2,0,0,15,0.0,225,13:14,20.0,7,0.0,0.0,,925000,513219.0
611,Jared Boll,RW,28,1,1,2,-0.3,1,0,0,0,1,0,0,12,8.3,214,7:38,9.0,52,0.0,1.0,0.0,1050000,673600.0
612,Julien Brouillette,D,10,1,1,2,0.7,1,0,0,1,1,0,0,4,25.0,156,15:33,11.0,10,0.0,0.0,,550000,32076.0
613,Chris Brown,C,12,1,1,2,0.2,1,0,0,0,1,0,0,8,12.5,104,8:42,1.0,22,15.0,25.0,37.5,853333,421267.0
614,Adam Cracknell,RW,19,0,2,2,0.0,0,0,0,0,2,0,0,16,0.0,155,8:11,8.0,33,10.0,17.0,37.0,600000,96228.0
615,Kevin Czuczman,D,13,0,2,2,0.0,0,0,0,0,2,0,0,24,0.0,254,19:33,13.0,15,1.0,0.0,100.0,925000,513219.0
616,Cory Emmerton,C,18,0,2,2,-0.1,0,0,0,0,2,0,0,22,0.0,161,8:57,5.0,7,58.0,49.0,54.2,533333,10691.0
617,Justin Falk,D,21,0,2,2,0.1,0,0,0,0,2,0,0,10,0.0,252,11:59,28.0,39,0.0,0.0,,975000,577371.0
618,Taylor Fedun,D,4,2,0,2,0.4,2,0,0,0,0,0,0,6,33.3,49,12:13,3.0,1,0.0,0.0,,675000,192457.0
619,Justin Florek,LW,4,1,1,2,0.3,1,0,0,0,1,0,0,5,20.0,47,11:51,0.0,4,0.0,1.0,0.0,690000,211702.0
620,Colin Fraser,C,33,0,2,2,-0.4,0,0,0,0,2,0,0,22,0.0,297,8:59,20.0,58,87.0,86.0,50.3,825000,384914.0
621,Mark Fraser,D,42,1,1,2,-0.4,1,0,0,0,1,0,0,11,9.1,646,15:22,95.0,118,0.0,0.0,,1275000,962286.0
622,Matt Fraser,RW,14,2,0,2,0.2,2,0,0,0,0,0,0,13,15.4,135,9:39,5.0,10,1.0,1.0,50.0,625000,128304.0
623,Alex Grant,D,2,2,0,2,0.7,2,0,0,0,0,0,0,2,100.0,24,12:11,0.0,1,0.0,0.0,,550000,32076.0
624,Derek Grant,C,20,0,2,2,-0.3,0,0,0,0,2,0,0,31,0.0,191,9:34,11.0,32,79.0,71.0,52.7,605000,102643.0
625,Ben Hanowski,RW,11,0,2,2,0.0,0,0,0,0,2,0,0,10,0.0,80,7:15,1.0,13,1.0,0.0,100.0,900000,481143.0
626,Blair Jones,C,14,2,0,2,0.2,1,0,1,0,0,0,0,14,14.3,159,11:23,5.0,30,36.0,40.0,47.4,650000,160381.0
627,Matt Kassian,LW,33,1,1,2,0.0,1,0,0,0,1,0,0,12,8.3,146,4:26,3.0,52,0.0,0.0,,575000,64152.0
628,Chuck Kobasew,RW,33,2,0,2,-0.1,2,0,0,2,0,0,0,37,5.4,370,11:13,18.0,49,1.0,1.0,50.0,550000,32076.0
629,Josh Leivo,RW,7,1,1,2,0.2,1,0,0,0,1,0,0,4,25.0,69,9:52,0.0,5,0.0,1.0,0.0,792500,343215.0
630,Lane MacDermid,LW,7,0,2,2,0.2,0,0,0,0,2,0,0,1,0.0,39,5:34,3.0,10,1.0,1.0,50.0,660000,173211.0
631,John McCarthy,C,36,1,1,2,-0.8,1,0,0,0,1,0,0,49,2.0,398,11:03,17.0,25,71.0,62.0,53.4,612500,112266.0
632,Andy Miele,C,7,0,2,2,0.3,0,0,0,0,2,0,0,6,0.0,65,9:21,2.0,4,15.0,27.0,35.7,675000,192457.0
633,Douglas Murray,D,53,0,2,2,0.1,0,0,0,0,2,0,0,26,0.0,761,14:21,115.0,144,0.0,0.0,,1500000,1250972.0
634,Rostislav Olesz,LW,10,0,2,2,0.0,0,0,0,0,1,1,0,9,0.0,114,11:25,1.0,11,1.0,2.0,33.3,1000000,609447.0
635,Jean-Gabriel Pageau,C,28,2,0,2,-0.3,2,0,0,0,0,0,0,31,6.5,287,10:15,12.0,41,118.0,128.0,48.0,613333,113335.0
636,Max Reinhart,C,8,0,2,2,0.1,0,0,0,0,2,0,0,7,0.0,86,10:42,0.0,1,2.0,7.0,22.2,618333,119750.0
637,Colby Robak,D,16,0,2,2,0.1,0,0,0,0,1,0,1,15,0.0,297,18:34,19.0,17,0.0,0.0,,675000,192457.0
638,Jay Rosehill,LW,34,2,0,2,-0.2,2,0,0,0,0,0,0,14,14.3,168,4:57,4.0,48,0.0,1.0,0.0,675000,192457.0
639,Jim Slater,C,27,1,1,2,-0.4,1,0,0,0,1,0,0,24,4.2,287,10:38,7.0,41,163.0,118.0,58.0,1600000,1379276.0
640,Tyson Strachan,D,18,0,2,2,0.3,0,0,0,0,2,0,0,7,0.0,312,17:20,30.0,31,0.0,0.0,,550000,32076.0
641,Brett Sutter,C,17,1,1,2,0.0,1,0,0,1,1,0,0,16,6.3,129,7:34,2.0,35,37.0,36.0,50.7,600000,96228.0
642,Chris Terry,LW,10,0,2,2,-0.1,0,0,0,0,0,2,0,13,0.0,121,12:05,6.0,9,0.0,0.0,,537500,16038.0
643,Jarred Tinordi,D,22,0,2,2,0.4,0,0,0,0,2,0,0,10,0.0,320,14:32,27.0,42,0.0,0.0,,870000,442651.0
644,Alexander Urbom,D,20,1,1,2,0.7,1,0,0,0,0,0,1,16,6.3,292,14:36,13.0,25,0.0,0.0,,563333,49183.0
645,Aaron Volpatti,LW,41,2,0,2,-0.2,2,0,0,0,0,0,0,18,11.1,302,7:22,10.0,77,4.0,8.0,33.3,575000,64152.0
646,David Warsofsky,D,6,1,1,2,0.5,1,0,0,0,1,0,0,10,10.0,97,16:10,4.0,0,0.0,0.0,,645833,155034.0
647,James Wright,C,59,0,2,2,-0.9,0,0,0,0,2,0,0,41,0.0,565,9:35,20.0,63,126.0,143.0,46.8,650000,160381.0
648,Harry Zolnierczyk,LW,13,2,0,2,0.2,2,0,0,0,0,0,0,12,16.7,132,10:08,5.0,14,2.0,0.0,100.0,550000,32076.0
649,Luke Adam,C,12,1,0,1,0.0,1,0,0,0,0,0,0,16,6.3,154,12:50,1.0,16,10.0,16.0,38.5,735000,269440.0
650,Jason Akeson,RW,1,0,1,1,0.1,0,0,0,0,1,0,0,2,0.0,13,13:22,0.0,1,0.0,0.0,,715000,243779.0
651,John Albert,C,9,1,0,1,0.0,1,0,0,0,0,0,0,5,20.0,46,5:07,3.0,8,9.0,12.0,42.9,585000,76982.0
652,Keith Aulie,D,15,0,1,1,-0.1,0,0,0,0,1,0,0,6,0.0,147,9:49,15.0,17,0.0,0.0,,975000,577371.0
653,Jonathon Blum,D,15,0,1,1,0.2,0,0,0,0,1,0,0,11,0.0,175,11:40,13.0,10,0.0,0.0,,650000,160381.0
654,Mark Borowiecki,D,13,1,0,1,0.1,1,0,0,0,0,0,0,6,16.7,164,12:35,13.0,41,0.0,0.0,,575000,64152.0
655,David Broll,LW,5,0,1,1,0.1,0,0,0,0,1,0,0,3,0.0,41,8:11,2.0,7,0.0,0.0,,590833,84466.0
656,Bobby Butler,RW,2,0,1,1,0.1,0,0,0,0,1,0,0,5,0.0,28,13:50,0.0,2,0.0,0.0,,600000,96228.0
657,Matt Carey,LW,2,1,0,1,0.1,1,0,0,0,0,0,0,1,100.0,19,9:38,0.0,2,10.0,11.0,47.6,925000,513219.0
658,Michael Chaput,C,17,0,1,1,-0.1,0,0,0,0,1,0,0,6,0.0,151,8:54,10.0,34,42.0,56.0,42.9,706667,233087.0
659,Sean Collins,C,6,0,1,1,0.1,0,0,0,0,1,0,0,6,0.0,49,8:11,1.0,9,0.0,0.0,,625000,128304.0
660,Brett Connolly,RW,11,1,0,1,-0.2,1,0,0,1,0,0,0,12,8.3,132,12:01,1.0,9,25.0,27.0,48.1,900000,481143.0
661,Frank Corrado,D,15,1,0,1,0.3,1,0,0,0,0,0,0,20,5.0,188,12:34,17.0,9,0.0,0.0,,591667,85536.0
662,Joey Crabb,RW,9,0,1,1,-0.2,0,0,0,0,1,0,0,5,0.0,129,14:23,5.0,23,10.0,10.0,50.0,600000,96228.0
663,Nicolas Deslauriers,LW,17,1,0,1,-0.5,1,0,0,0,0,0,0,30,3.3,223,13:09,3.0,51,0.0,1.0,0.0,608333,106920.0
664,Brian Dumoulin,D,6,0,1,1,0.3,0,0,0,0,1,0,0,3,0.0,115,19:14,8.0,1,0.0,0.0,,831667,393468.0
665,Ben Eager,LW,7,0,1,1,0.1,0,0,0,0,1,0,0,4,0.0,51,7:13,2.0,9,1.0,1.0,50.0,1100000,737752.0
666,Andrew Ebbett,C,9,0,1,1,-0.2,0,0,0,0,1,0,0,9,0.0,99,11:03,7.0,10,15.0,20.0,42.9,550000,32076.0
667,Stefan Elliott,D,1,1,0,1,0.2,1,0,0,0,0,0,0,1,100.0,17,16:51,0.0,2,0.0,0.0,,843333,408436.0
668,Christian Folin,D,1,0,1,1,0.4,0,0,0,0,1,0,0,0,,19,19:26,0.0,1,0.0,0.0,,925000,513219.0
669,Johnny Gaudreau,LW,1,1,0,1,0.2,1,0,0,0,0,0,0,1,100.0,15,15:11,0.0,0,0.0,0.0,,925000,513219.0
670,Denis Grebeshkov,D,7,0,1,1,0.2,0,0,0,0,1,0,0,3,0.0,96,13:41,9.0,3,0.0,0.0,,1500000,1250972.0
671,Mike Halmo,LW,20,1,0,1,-0.2,1,0,0,0,0,0,0,25,4.0,190,9:30,4.0,52,4.0,16.0,20.0,864167,435167.0
672,Eriah Hayes,RW,15,1,0,1,-0.1,1,0,0,0,0,0,0,17,5.9,118,7:50,10.0,40,9.0,12.0,42.9,655000,166796.0
673,Jack Hillen,D,13,0,1,1,0.0,0,0,0,0,1,0,0,12,0.0,238,18:16,16.0,10,0.0,0.0,,700000,224533.0
674,Carl Klingberg,LW,3,1,0,1,0.3,1,0,0,0,0,0,0,3,33.3,27,8:52,1.0,2,0.0,0.0,,760000,301516.0
675,Corban Knight,C,7,1,0,1,0.1,1,0,0,0,0,0,0,4,25.0,56,7:56,4.0,9,24.0,27.0,47.1,900000,481143.0
676,Kellan Lain,LW,9,1,0,1,0.2,1,0,0,0,0,0,0,7,14.3,47,5:13,1.0,7,18.0,19.0,48.6,600000,96228.0
677,Anton Lander,C,27,0,1,1,-0.9,0,0,0,0,1,0,0,18,0.0,368,13:38,8.0,29,71.0,89.0,44.4,880000,455482.0
678,Jake McCabe,D,7,0,1,1,0.0,0,0,0,0,1,0,0,1,0.0,107,15:13,10.0,5,0.0,0.0,,925000,513219.0
679,Travis Morin,C,4,0,1,1,0.1,0,0,0,0,1,0,0,4,0.0,41,10:20,1.0,0,19.0,19.0,50.0,550000,32076.0
680,Cédric Paquette,C,2,0,1,1,0.1,0,0,0,0,1,0,0,1,0.0,29,14:33,4.0,2,16.0,13.0,55.2,633333,138996.0
681,George Parros,RW,22,0,1,1,-0.3,0,0,0,0,1,0,0,4,0.0,100,4:33,5.0,14,0.0,0.0,,937500,529257.0
682,Matt Pelech,RW,6,1,0,1,0.2,1,0,0,1,0,0,0,3,33.3,24,3:56,1.0,7,0.0,0.0,,550000,32076.0
683,John Persson,LW,10,1,0,1,-0.2,1,0,0,0,0,0,0,16,6.3,120,12:02,6.0,18,0.0,2.0,0.0,626667,130443.0
684,Tyler Pitlick,C,10,1,0,1,0.0,1,0,0,0,0,0,0,9,11.1,90,8:58,4.0,26,1.0,2.0,33.3,888333,466173.0
685,Chris Porter,LW,22,0,1,1,-0.4,0,0,0,0,1,0,0,24,0.0,228,10:23,3.0,68,3.0,7.0,30.0,675000,192457.0
686,Kevin Porter,C,12,0,1,1,-0.3,0,0,0,0,1,0,0,3,0.0,140,11:38,4.0,24,18.0,35.0,34.0,537500,16038.0
687,Aaron Rome,D,25,0,1,1,-0.2,0,0,0,0,1,0,0,15,0.0,327,13:05,38.0,20,0.0,0.0,,1500000,1250972.0
688,Chad Ruhwedel,D,21,0,1,1,0.5,0,0,0,0,0,1,0,35,0.0,375,17:53,29.0,20,0.0,0.0,,925000,513219.0
689,David Rundblad,D,17,0,1,1,0.0,0,0,0,0,0,1,0,21,0.0,234,13:45,14.0,18,0.0,0.0,,785000,333592.0
690,Mike Rupp,LW,13,0,1,1,0.0,0,0,0,0,1,0,0,6,0.0,81,6:13,0.0,13,0.0,3.0,0.0,1333333,1037130.0
691,John Scott,LW,56,1,0,1,-0.8,1,0,0,0,0,0,0,16,6.3,378,6:45,21.0,95,0.0,0.0,,750000,288685.0
692,Derek Smith,D,14,0,1,1,-0.6,0,0,0,0,1,0,0,12,0.0,133,9:32,6.0,6,2.0,1.0,66.7,775000,320762.0
693,Ben Street,C,13,0,1,1,-0.2,0,0,0,0,1,0,0,17,0.0,138,10:36,6.0,14,63.0,74.0,46.0,575000,64152.0
694,Mattias Tedenby,RW,15,1,0,1,-0.3,1,0,0,0,0,0,0,9,11.1,150,10:01,2.0,16,0.0,2.0,0.0,600000,96228.0
695,Jordin Tootoo,RW,11,0,1,1,-0.1,0,0,0,0,1,0,0,11,0.0,77,6:59,1.0,27,0.0,0.0,,1900000,1764191.0
696,Chris VandeVelde,C,18,0,1,1,-0.3,0,0,0,0,0,1,0,8,0.0,139,7:44,6.0,24,16.0,24.0,40.0,550000,32076.0
697,Jeremy Welsh,C,19,1,0,1,0.0,1,0,0,0,0,0,0,13,7.7,130,6:51,8.0,16,46.0,44.0,51.1,850000,416990.0
698,Nikita Zadorov,D,7,1,0,1,0.1,1,0,0,0,0,0,0,4,25.0,120,17:10,3.0,25,0.0,0.0,,925000,513219.0
699,Michael Zalewski,LW,2,0,1,1,0.2,0,0,0,0,0,1,0,2,0.0,24,12:08,0.0,0,0.0,0.0,,925000,513219.0
700,Spencer Abbott,RW,1,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,5,5:16,0.0,1,0.0,0.0,,650000,160381.0
701,Andrew Alberts,D,10,0,0,0,0.2,0,0,0,0,0,0,0,5,0.0,74,7:23,7.0,6,0.0,0.0,,600000,96228.0
702,Conor Allen,D,3,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,43,14:26,1.0,1,0.0,0.0,,925000,513219.0
703,Bill Arnold,C,1,0,0,0,-0.1,0,0,0,0,0,0,0,0,,14,13:35,0.0,1,5.0,4.0,55.6,887500,465104.0
704,Cody Bass,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,3,2:43,0.0,0,0.0,0.0,,600000,96228.0
705,Taylor Beck,RW,7,0,0,0,-0.2,0,0,0,0,0,0,0,9,0.0,90,12:50,5.0,4,0.0,0.0,,660000,173211.0
706,Mike Blunden,RW,7,0,0,0,-0.2,0,0,0,0,0,0,0,2,0.0,43,6:08,3.0,16,0.0,0.0,,550000,32076.0
707,Brett Bulmer,RW,5,0,0,0,-0.2,0,0,0,0,0,0,0,7,0.0,53,10:41,2.0,14,0.0,0.0,,780000,327177.0
708,Adam Burish,RW,15,0,0,0,-0.4,0,0,0,0,0,0,0,9,0.0,144,9:37,9.0,23,39.0,36.0,52.0,1850000,1700038.0
709,Mitch Callahan,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,9:01,0.0,2,0.0,0.0,,560000,44906.0
710,Andrew Campbell,D,3,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,38,12:42,1.0,3,0.0,0.0,,537500,16038.0
711,Paul Carey,C,12,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,77,6:26,2.0,11,0.0,0.0,,675000,192457.0
712,Ben Chiarot,D,1,0,0,0,-0.2,0,0,0,0,0,0,0,0,,11,10:47,0.0,3,0.0,0.0,,618333,119750.0
713,Ryan Craig,C,6,0,0,0,-0.2,0,0,0,0,0,0,0,4,0.0,42,7:01,1.0,8,0.0,0.0,,600000,96228.0
714,Mark Cundari,D,4,0,0,0,-0.3,0,0,0,0,0,0,0,6,0.0,43,10:47,4.0,10,0.0,0.0,,600000,96228.0
715,Craig Cunningham,RW,2,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,19,9:29,0.0,1,3.0,4.0,42.9,615000,115474.0
716,Nicolas Deschamps,C,3,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,20,6:49,0.0,1,0.0,0.0,,726000,257892.0
717,Jamie Devane,LW,2,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,12,5:52,0.0,2,0.0,0.0,,576667,66291.0
718,Nick Drazenovic,C,1,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,10,10:18,0.0,1,3.0,1.0,75.0,550000,32076.0
719,Gabriel Dumont,C,2,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,14,6:50,0.0,3,3.0,5.0,37.5,562500,48114.0
720,Tim Erixon,D,2,0,0,0,0.2,0,0,0,0,0,0,0,1,0.0,29,14:21,1.0,1,0.0,0.0,,900000,481143.0
721,Jesper Fast,RW,11,0,0,0,-0.4,0,0,0,0,0,0,0,7,0.0,124,11:17,7.0,20,0.0,0.0,,805000,359253.0
722,Landon Ferraro,C,4,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,36,8:59,2.0,7,0.0,0.0,,685000,205287.0
723,Benn Ferriero,RW,2,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,4:22,0.0,1,0.0,0.0,,550000,32076.0
724,Brett Gallant,LW,4,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,28,6:53,0.0,9,0.0,0.0,,550000,32076.0
725,Cameron Gaunce,D,9,0,0,0,0.2,0,0,0,0,0,0,0,9,0.0,125,13:50,4.0,11,0.0,0.0,,650000,160381.0
726,Hal Gill,D,6,0,0,0,0.1,0,0,0,0,0,0,0,1,0.0,89,14:51,6.0,7,0.0,0.0,,700000,224533.0
727,Cody Goloubef,D,5,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,49,9:49,7.0,3,0.0,0.0,,826875,387320.0
728,Brandon Gormley,D,5,0,0,0,0.4,0,0,0,0,0,0,0,4,0.0,73,14:33,8.0,5,0.0,0.0,,840000,404160.0
729,Petter Granberg,D,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,11:46,1.0,3,0.0,0.0,,800000,352838.0
730,Freddie Hamilton,C,11,0,0,0,-0.4,0,0,0,0,0,0,0,13,0.0,114,10:19,3.0,24,14.0,22.0,38.9,626667,130443.0
731,Ryan Hamilton,LW,2,0,0,0,-0.1,0,0,0,0,0,0,0,0,,20,10:02,1.0,3,0.0,0.0,,600000,96228.0
732,Patrick Holland,RW,5,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,38,7:38,4.0,2,1.0,1.0,50.0,640000,147550.0
733,Brad Hunt,D,3,0,0,0,-0.2,0,0,0,0,0,0,0,1,0.0,38,12:36,2.0,0,0.0,0.0,,550000,32076.0
734,Matt Hunwick,D,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,17,17:27,2.0,1,0.0,0.0,,1600000,1379276.0
735,Patrick Kaleta,RW,5,0,0,0,-0.1,0,0,0,0,0,0,0,0,,42,8:21,1.0,11,1.0,0.0,100.0,1250000,930209.0
736,Alexander Khokhlachev,C,1,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,15,15:14,0.0,1,8.0,9.0,47.1,786667,335731.0
737,Cody Kunyk,LW,1,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,10,10:12,1.0,1,1.0,4.0,20.0,1584063,1358828.0
738,Pierre-Cédric Labrie,LW,13,0,0,0,-0.3,0,0,0,0,0,0,0,2,0.0,89,6:53,2.0,24,2.0,0.0,100.0,625000,128304.0
739,Louis Leblanc,C,8,0,0,0,-0.1,0,0,0,0,0,0,0,7,0.0,79,9:52,7.0,3,2.0,2.0,50.0,870000,442651.0
740,Lucas Lessio,LW,3,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,35,11:32,0.0,2,0.0,0.0,,830833,392398.0
741,Pierre-Luc Letourneau-Leblond,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,5,4:34,1.0,0,0.0,0.0,,550000,32076.0
742,Matt Lindblad,C,2,0,0,0,0.0,0,0,0,0,0,0,0,0,,24,11:46,0.0,0,2.0,0.0,100.0,833750,396141.0
743,Alexey Marchenko,D,1,0,0,0,0.2,0,0,0,0,0,0,0,0,,13,13:21,0.0,0,0.0,0.0,,666667,181765.0
744,Brandon Mashinter,LW,6,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,27,4:34,1.0,5,0.0,0.0,,605000,102643.0
745,Scott Mayfield,D,5,0,0,0,-0.2,0,0,0,0,0,0,0,7,0.0,87,17:22,8.0,7,0.0,0.0,,925000,513219.0
746,Dylan McIlrath,D,2,0,0,0,-0.1,0,0,0,0,0,0,0,0,,14,7:02,1.0,2,0.0,0.0,,703333,228809.0
747,Greg McKegg,C,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,4,3:43,0.0,2,1.0,5.0,16.7,660000,173211.0
748,Frazer McLaren,LW,27,0,0,0,-0.3,0,0,0,0,0,0,0,4,0.0,108,4:00,3.0,24,1.0,0.0,100.0,700000,224533.0
749,Brayden McNabb,D,12,0,0,0,0.4,0,0,0,0,0,0,0,10,0.0,207,17:14,12.0,25,0.0,0.0,,715000,243779.0
750,Julian Melchiori,D,1,0,0,0,-0.1,0,0,0,0,0,0,0,0,,9,8:41,1.0,1,0.0,0.0,,625000,128304.0
751,Brad Mills,C,3,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,31,10:20,1.0,9,8.0,6.0,57.1,550000,32076.0
752,Chris Mueller,C,9,0,0,0,-0.2,0,0,0,0,0,0,0,8,0.0,83,9:15,4.0,11,29.0,25.0,53.7,600000,96228.0
753,Vladislav Namestnikov,C,4,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,38,9:28,1.0,3,12.0,14.0,46.2,925000,513219.0
754,Joonas Nättinen,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,2,1:45,1.0,0,0.0,2.0,0.0,631667,136858.0
755,Patrik Nemeth,D,8,0,0,0,-0.2,0,0,0,0,0,0,0,3,0.0,110,13:46,11.0,14,0.0,0.0,,763333,305792.0
756,Jamie Oleksiak,D,7,0,0,0,-0.2,0,0,0,0,0,0,0,5,0.0,125,17:47,14.0,16,0.0,0.0,,894167,473659.0
757,Colton Orr,RW,54,0,0,0,-0.7,0,0,0,0,0,0,0,12,0.0,290,5:23,10.0,112,1.0,1.0,50.0,925000,513219.0
758,Xavier Ouellet,D,4,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,58,14:34,1.0,7,0.0,0.0,,670000,186041.0
759,Aaron Palushaj,RW,2,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,19,9:20,0.0,3,0.0,1.0,0.0,600000,96228.0
760,Adam Payerl,C,2,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,18,9:09,2.0,6,0.0,0.0,,626666,130442.0
761,Joe Piskula,D,2,0,0,0,0.1,0,0,0,0,0,0,0,2,0.0,24,12:11,0.0,2,0.0,0.0,,550000,32076.0
762,Darroll Powe,C,1,0,0,0,-0.1,0,0,0,0,0,0,0,0,,9,8:33,0.0,1,1.0,0.0,100.0,1066667,694984.0
763,Teemu Pulkkinen,RW,3,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,22,7:28,0.0,2,0.0,0.0,,698333,222394.0
764,Jonathan Racine,D,1,0,0,0,-0.1,0,0,0,0,0,0,0,0,,16,15:35,4.0,1,0.0,0.0,,674167,191388.0
765,Ty Rattie,RW,2,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,22,11:03,0.0,1,0.0,0.0,,772500,317554.0
766,Philip Samuelsson,D,5,0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,78,15:34,7.0,5,0.0,0.0,,623333,126165.0
767,Cameron Schilling,D,1,0,0,0,-0.2,0,0,0,0,0,0,0,2,0.0,18,17:45,0.0,2,0.0,0.0,,925000,513219.0
768,Zach Sill,C,20,0,0,0,-0.5,0,0,0,0,0,0,0,14,0.0,216,10:48,18.0,57,34.0,56.0,37.8,550000,32076.0
769,Mike Sislo,RW,14,0,0,0,-0.2,0,0,0,0,0,0,0,20,0.0,124,8:51,4.0,19,5.0,1.0,83.3,550000,32076.0
770,Jerred Smithson,C,18,0,0,0,-0.5,0,0,0,0,0,0,0,2,0.0,158,8:45,9.0,36,126.0,90.0,58.3,550000,32076.0
771,Ryan Sproul,D,1,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,18,18:25,2.0,2,0.0,0.0,,620000,121889.0
772,Ryan Stoa,C,3,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,27,9:05,1.0,4,0.0,9.0,0.0,550000,32076.0
773,Karl Stollery,D,2,0,0,0,0.1,0,0,0,0,0,0,0,1,0.0,13,6:31,0.0,3,0.0,0.0,,550000,32076.0
774,Matt Taormina,D,7,0,0,0,0.1,0,0,0,0,0,0,0,6,0.0,94,13:24,6.0,5,0.0,0.0,,650000,160381.0
775,Teuvo Teräväinen,C,3,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,42,14:06,0.0,1,13.0,12.0,52.0,925000,513219.0
776,Christian Thomas,LW,2,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,14,7:11,1.0,1,0.0,0.0,,808333,363529.0
777,Zach Trotman,D,2,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,30,15:00,0.0,2,0.0,0.0,,665000,179626.0
778,Dana Tyrell,C,7,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,65,9:14,3.0,10,2.0,4.0,33.3,600000,96228.0
779,Joe Whitney,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,8:00,0.0,1,0.0,1.0,0.0,567500,54529.0
780,Ryan Whitney,D,7,0,0,0,-0.5,0,0,0,0,0,0,0,8,0.0,117,16:45,10.0,4,0.0,0.0,,900000,481143.0
781,Garrett Wilson,LW,3,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,31,10:20,2.0,11,0.0,0.0,,683333,203148.0
