,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
580,Libor Hájek,D,28,0,5,5,0.4,0,0,0,0,5,0,0,23,0.0,448,15:59,44,24,0,0,,833333,134968.0
581,Tim Heed,D,38,1,4,5,0.6,1,0,0,0,3,1,0,44,2.3,494,13:00,30,16,0,1,0.0,960000,263190.0
582,Ville Heinola,D,8,1,4,5,1.0,1,0,0,0,3,1,0,10,10.0,145,18:04,5,3,0,0,,925000,227760.0
583,Niklas Hjalmarsson,D,27,1,4,5,1.1,1,0,0,0,3,0,1,18,5.6,507,18:46,45,20,0,0,,5000000,4352760.0
584,Stephen Johns,D,17,2,3,5,1.1,2,0,0,0,3,0,0,30,6.7,300,17:40,20,50,0,0,,2350000,1670245.0
585,Dean Kukan,D,33,1,4,5,0.7,0,1,0,0,4,0,0,51,2.0,527,15:58,28,24,0,0,,725000,25306.0
586,Jakob Lilja,F,37,2,3,5,0.4,2,0,0,0,3,0,0,23,8.7,366,9:54,25,18,2,2,50.0,842500,144248.0
587,Bryan Little,RW,7,2,3,5,0.7,2,0,0,1,3,0,0,13,15.4,113,16:09,3,3,48,58,45.3,5291667,4648006.0
588,Matt Luff,RW,18,1,4,5,0.1,1,0,0,0,4,0,0,25,4.0,187,10:22,5,16,0,3,0.0,677777,-22495.0
589,Sami Niku,D,17,0,5,5,0.6,0,0,0,0,5,0,0,27,0.0,275,16:10,19,16,0,0,,775000,75920.0
590,Zac Rinaldo,C,19,3,2,5,0.5,3,0,0,2,2,0,0,19,15.8,157,8:16,8,69,0,0,,700000,0.0
591,Patrick Russell,RW,45,0,5,5,-0.7,0,0,0,0,5,0,0,58,0.0,511,11:22,25,64,2,2,50.0,700000,0.0
592,Joakim Ryan,D,35,1,4,5,0.8,1,0,0,0,4,0,0,54,1.9,670,19:09,46,24,0,0,,725000,25306.0
593,Logan Shaw,RW,35,3,2,5,0.4,3,0,0,0,1,1,0,20,15.0,239,6:49,13,24,11,9,55.0,700000,0.0
594,Riley Stillman,D,34,0,5,5,0.6,0,0,0,0,5,0,0,39,0.0,650,19:07,57,59,0,0,,773333,74232.0
595,Jarred Tinordi,D,28,1,4,5,0.8,1,0,0,0,3,0,1,20,5.0,465,16:37,36,71,0,0,,700000,0.0
596,Dale Weise,RW,23,1,4,5,0.3,1,0,0,0,4,0,0,15,6.7,213,9:16,10,70,0,0,,2350000,1670245.0
597,Josh Anderson,RW,26,1,3,4,-0.4,1,0,0,0,3,0,0,63,1.6,418,16:04,13,68,7,12,36.8,1850000,1164110.0
599,Jesper Boqvist,C,35,4,0,4,-0.2,3,1,0,0,0,0,0,41,9.8,383,10:57,16,37,5,11,31.3,925000,227760.0
600,Erik Brännström,D,31,0,4,4,0.1,0,0,0,0,3,1,0,38,0.0,460,14:51,36,15,0,0,,863333,165337.0
601,Braydon Coburn,D,40,1,3,4,1.2,1,0,0,0,3,0,0,44,2.3,562,14:03,28,59,0,0,,1700000,1012269.0
602,Danny DeKeyser,D,8,0,4,4,0.7,0,0,0,0,4,0,0,12,0.0,176,22:04,18,6,0,0,,5000000,4352760.0
603,Christoffer Ehn,C,54,2,2,4,-0.9,2,0,0,0,2,0,0,36,5.6,562,10:25,18,59,96,130,42.5,759167,59892.0
604,Cameron Gaunce,D,3,1,3,4,0.7,1,0,0,0,3,0,0,5,20.0,36,11:52,2,5,0,0,,700000,0.0
605,Morgan Geekie,C,2,3,1,4,0.8,3,0,0,0,1,0,0,4,75.0,24,11:47,4,1,12,10,54.5,763333,64110.0
606,Markus Granlund,C,34,3,1,4,0.1,3,0,0,1,1,0,0,26,11.5,368,10:50,18,15,25,32,43.9,1300000,607361.0
607,Carl Grundström,RW,13,0,4,4,0.2,0,0,0,0,4,0,0,16,0.0,166,12:46,4,29,0,0,,925000,227760.0
608,John Hayden,C,43,3,1,4,0.0,3,0,0,1,1,0,0,39,7.7,418,9:43,27,87,4,15,21.1,750000,50613.0
609,Barrett Hayton,C,20,1,3,4,0.3,1,0,0,1,3,0,0,27,3.7,223,11:09,3,14,23,38,37.7,894167,196549.0
610,Korbinian Holzer,D,49,1,3,4,1.2,1,0,0,0,2,0,1,39,2.6,786,16:02,96,97,0,0,,850000,151840.0
611,Dryden Hunt,LW,21,0,4,4,0.0,0,0,0,0,4,0,0,33,0.0,220,10:30,7,37,0,0,,715000,15184.0
612,Ross Johnston,LW,32,3,1,4,0.3,3,0,0,0,1,0,0,16,18.8,256,7:59,14,93,1,0,100.0,1000000,303680.0
613,Isac Lundeström,C,15,0,4,4,0.0,0,0,0,0,3,1,0,10,0.0,209,13:55,8,5,65,74,46.8,925000,227760.0
614,Ilya Lyubushkin,D,51,0,4,4,1.6,0,0,0,0,4,0,0,41,0.0,724,14:11,53,151,0,0,,874125,176261.0
615,Josh Mahura,D,11,1,3,4,0.5,1,0,0,0,3,0,0,11,9.1,179,16:14,11,2,0,0,,745000,45552.0
616,Dakota Mermis,D,10,1,3,4,1.3,1,0,0,0,3,0,0,17,5.9,192,19:13,21,20,0,0,,700000,0.0
617,Brendan Perlini,LW,40,1,3,4,-0.7,1,0,0,0,3,0,0,48,2.1,428,10:42,10,22,0,0,,874125,176261.0
618,Roman Polák,D,41,0,4,4,0.9,0,0,0,0,4,0,0,34,0.0,683,16:40,94,104,0,0,,1750000,1062883.0
619,Aleksi Saarela,C,9,2,2,4,0.5,2,0,0,0,1,1,0,15,13.3,110,12:15,3,1,7,11,38.9,753333,53987.0
620,Brent Seabrook,D,32,3,1,4,1.2,2,1,0,1,1,0,0,40,7.5,581,18:09,61,52,0,0,,6875000,6250766.0
621,Colin Wilson,C,9,0,4,4,0.4,0,0,0,0,4,0,0,12,0.0,114,12:38,2,8,3,4,42.9,2600000,1923312.0
622,Valentin Zykov,LW,15,1,3,4,0.1,0,1,0,0,3,0,0,19,5.3,183,12:13,3,20,0,1,0.0,675000,-25306.0
623,Justin Abdelkader,LW,49,0,3,3,-0.9,0,0,0,0,3,0,0,40,0.0,565,11:32,26,103,38,31,55.1,4250000,3593558.0
624,Andrew Agozzino,LW,22,1,2,3,0.3,1,0,0,0,2,0,0,10,10.0,162,7:21,7,25,38,37,50.7,700000,0.0
625,Rasmus Asplund,F,29,1,2,3,-0.3,1,0,0,0,1,0,1,36,2.8,314,10:50,7,20,49,65,43.0,845000,146779.0
626,Rūdolfs Balcers,LW,15,1,2,3,0.0,1,0,0,1,2,0,0,23,4.3,182,12:08,7,19,0,2,0.0,759167,59892.0
627,Kieffer Bellows,LW,8,2,1,3,0.5,2,0,0,1,1,0,0,11,18.2,85,10:39,4,12,0,0,,894166,196548.0
628,Alex Biega,D,49,0,3,3,0.9,0,0,0,0,3,0,0,55,0.0,805,16:25,46,115,0,0,,825000,126533.0
629,Adam Brooks,C,7,0,3,3,0.2,0,0,0,0,3,0,0,2,0.0,55,7:51,1,0,5,5,50.0,759167,59892.0
630,Austin Czarnik,C,8,2,1,3,0.4,1,1,0,0,1,0,0,9,22.2,82,10:11,2,1,2,4,33.3,1250000,556748.0
631,Christian Djoos,D,11,1,2,3,0.8,1,0,0,0,1,1,0,13,7.7,210,19:06,12,2,0,0,,1250000,556748.0
632,Andreas Englund,D,24,0,3,3,-0.1,0,0,0,0,3,0,0,10,0.0,262,10:54,16,58,0,0,,700000,0.0
633,Jake Evans,C,13,2,1,3,0.3,2,0,0,0,1,0,0,14,14.3,135,10:21,5,16,29,27,51.8,925000,227760.0
634,Julien Gauthier,RW,17,0,3,3,0.1,0,0,0,0,3,0,0,10,0.0,141,8:17,7,15,1,2,33.3,863333,165337.0
635,Dennis Gilbert,D,21,1,2,3,0.0,1,0,0,0,2,0,0,12,8.3,330,15:42,33,74,0,0,,925000,227760.0
636,Matt Irwin,D,36,0,3,3,-0.5,0,0,0,0,3,0,0,58,0.0,521,14:28,54,80,0,0,,675000,-25306.0
637,Martin Kaut,RW,9,2,1,3,0.3,1,1,0,0,1,0,0,13,15.4,91,10:08,0,9,1,0,100.0,894167,196549.0
638,Stefan Matteau,LW,9,2,1,3,0.4,2,0,0,0,1,0,0,18,11.1,111,12:22,10,27,0,0,,725000,25306.0
639,John Moore,D,24,2,1,3,0.7,2,0,0,0,1,0,0,33,6.1,397,16:33,27,36,0,0,,2750000,2075153.0
640,Greg Pateryn,D,20,0,3,3,0.6,0,0,0,0,3,0,0,22,0.0,309,15:28,30,25,0,0,,2250000,1569018.0
641,Andrew Peeke,D,22,1,2,3,0.9,1,0,0,0,2,0,0,23,4.3,305,13:51,21,25,0,0,,916667,219325.0
642,Calle Rosén,D,12,0,3,3,0.4,0,0,0,0,3,0,0,14,0.0,163,13:35,7,3,0,0,,750000,50613.0
643,Luke Schenn,D,25,1,2,3,-0.1,1,0,0,0,2,0,0,31,3.2,311,12:27,21,83,0,0,,700000,0.0
644,Dylan Sikura,C,9,1,2,3,0.3,1,0,0,0,2,0,0,10,10.0,89,9:54,2,0,0,3,0.0,750000,50613.0
645,Givani Smith,RW,21,2,1,3,0.2,2,0,0,0,1,0,0,22,9.1,203,9:41,3,42,0,0,,714166,14339.0
646,Vladimír Sobotka,C,16,1,2,3,0.1,1,0,0,0,2,0,0,23,4.3,228,14:16,7,26,39,31,55.7,3500000,2834355.0
647,Matt Tennyson,D,20,0,3,3,0.4,0,0,0,0,3,0,0,14,0.0,243,12:09,18,27,0,0,,700000,0.0
648,Yannick Weber,D,41,1,2,3,0.6,1,0,0,1,2,0,0,45,2.2,574,14:01,38,37,0,0,,675000,-25306.0
649,Luke Witkowski,D,12,1,2,3,0.2,1,0,0,0,2,0,0,10,10.0,106,8:48,3,38,0,0,,700000,0.0
650,Sven Baertschi,LW,6,0,2,2,0.0,0,0,0,0,0,2,0,7,0.0,71,11:49,0,5,0,0,,3366666,2699385.0
651,Mark Barberio,D,21,0,2,2,0.6,0,0,0,0,2,0,0,29,0.0,296,14:06,19,13,0,0,,1450000,759202.0
652,Cole Bardreau,F,10,1,1,2,0.1,1,0,0,1,1,0,0,10,10.0,89,8:52,1,21,21,29,42.0,700000,0.0
653,Nick Bjugstad,C,13,1,1,2,0.2,1,0,0,0,1,0,0,18,5.6,159,12:14,7,19,38,58,39.6,4100000,3441717.0
654,Connor Bunnaman,F,21,1,1,2,0.2,1,0,0,0,1,0,0,18,5.6,195,9:17,2,29,36,60,37.5,736666,37115.0
655,Nicholas Caamano,RW,12,1,1,2,0.2,1,0,0,0,1,0,0,13,7.7,120,9:58,3,17,1,1,50.0,738333,38803.0
656,Sam Carrick,C,9,1,1,2,0.0,0,0,1,0,1,0,0,16,6.3,124,13:46,8,13,33,39,45.8,700000,0.0
657,Fredrik Claesson,D,5,1,1,2,0.5,1,0,0,0,1,0,0,1,100.0,72,14:29,7,5,0,0,,700000,0.0
658,Connor Clifton,D,31,2,0,2,1.1,2,0,0,0,0,0,0,20,10.0,447,14:25,33,90,0,0,,725000,25306.0
659,Christian Folin,D,16,1,1,2,0.4,1,0,0,0,1,0,0,13,7.7,231,14:26,21,38,0,0,,800000,101226.0
660,Cody Goloubef,D,26,1,1,2,0.4,1,0,0,0,1,0,0,18,5.6,395,15:11,24,45,0,0,,800000,101226.0
661,Tyler Graovac,C,8,2,0,2,0.2,0,2,0,0,0,0,0,5,40.0,50,6:16,3,6,8,14,36.4,700000,0.0
662,Joel Hanley,D,8,0,2,2,0.3,0,0,0,0,2,0,0,4,0.0,91,11:21,8,3,0,0,,700000,0.0
663,Joe Hicketts,D,6,0,2,2,0.0,0,0,0,0,2,0,0,6,0.0,110,18:17,13,14,0,0,,700000,0.0
664,Charles Hudon,LW,15,1,1,2,-0.3,1,0,0,1,1,0,0,22,4.5,173,11:32,2,25,1,3,25.0,800000,101226.0
665,Adam Johnson,C,7,1,1,2,0.2,1,0,0,0,1,0,0,5,20.0,47,6:42,3,4,0,0,,700000,0.0
666,Steven Kampfer,D,10,0,2,2,0.5,0,0,0,0,0,2,0,13,0.0,136,13:38,8,15,0,0,,800000,101226.0
667,Gerald Mayhew,F,13,2,0,2,0.3,2,0,0,0,0,0,0,16,12.5,150,11:33,6,11,3,3,50.0,700000,0.0
668,Michael McLeod,C,12,0,2,2,0.2,0,0,0,0,2,0,0,11,0.0,123,10:14,6,19,40,40,50.0,863333,165337.0
669,Logan O'Connor,RW,16,2,0,2,0.2,2,0,0,1,0,0,0,15,13.3,135,8:26,8,20,0,1,0.0,925000,227760.0
670,Xavier Ouellet,D,12,0,2,2,0.3,0,0,0,0,2,0,0,8,0.0,167,13:54,15,24,0,0,,700000,0.0
671,Matthew Peca,C,14,0,2,2,-0.2,0,0,0,0,2,0,0,7,0.0,146,10:27,4,15,43,36,54.4,1300000,607361.0
672,Joel Persson,D,13,0,2,2,0.3,0,0,0,0,2,0,0,17,0.0,199,15:19,10,6,0,0,,1000000,303680.0
673,Brandon Pirri,C,16,0,2,2,-0.3,0,0,0,0,2,0,0,24,0.0,201,12:34,5,16,6,3,66.7,775000,75920.0
674,Ryan Poehling,C,27,1,1,2,-0.3,1,0,0,0,1,0,0,26,3.8,279,10:20,10,38,3,12,20.0,925000,227760.0
675,Daniel Sprong,RW,8,1,1,2,0.1,0,1,0,0,1,0,0,17,5.9,113,14:06,3,4,0,0,,750000,50613.0
676,Nico Sturm,C,6,0,2,2,0.2,0,0,0,0,2,0,0,2,0.0,71,11:54,5,6,26,23,53.1,874125,176261.0
677,Nathan Walker,C,5,1,1,2,0.1,1,0,0,0,1,0,0,6,16.7,56,11:08,1,10,1,0,100.0,700000,0.0
678,Scott Wilson,C,6,1,1,2,0.2,1,0,0,0,1,0,0,8,12.5,70,11:38,0,3,0,0,,1050000,354294.0
679,Pontus Åberg,LW,5,0,1,1,0.0,0,0,0,0,1,0,0,4,0.0,44,8:42,1,1,0,0,,700000,0.0
680,Vitaly Abramov,RW,2,1,0,1,0.2,1,0,0,0,0,0,0,3,33.3,12,5:47,0,0,0,0,,730833,31211.0
681,Michael Anderson,D,6,1,0,1,0.7,1,0,0,1,0,0,0,9,11.1,109,18:09,10,10,0,0,,925000,227760.0
682,Lias Andersson,C,17,0,1,1,-0.5,0,0,0,0,1,0,0,13,0.0,162,9:33,8,20,41,47,46.6,894166,196548.0
683,Andy Andreoff,LW,14,0,1,1,-0.2,0,0,0,0,1,0,0,14,0.0,119,8:32,4,20,4,4,50.0,750000,50613.0
684,Anthony Angello,C,8,1,0,1,0.1,1,0,0,0,0,0,0,5,20.0,46,5:43,5,13,0,1,0.0,833750,135391.0
685,J.C. Beaudin,C,22,0,1,1,-0.4,0,0,0,0,1,0,0,18,0.0,190,8:38,11,51,62,56,52.5,765000,65797.0
686,Tyler Benson,LW,7,0,1,1,0.0,0,0,0,0,1,0,0,5,0.0,73,10:23,1,3,1,0,100.0,808333,109662.0
687,Lean Bergmann,F,12,0,1,1,-0.3,0,0,0,0,1,0,0,11,0.0,99,8:16,5,29,0,2,0.0,836667,138343.0
688,Clark Bishop,C,5,0,1,1,0.0,0,0,0,0,1,0,0,4,0.0,38,7:39,0,5,13,21,38.2,700000,0.0
689,Jonny Brodzinski,C,3,0,1,1,0.1,0,0,0,0,1,0,0,5,0.0,22,7:24,0,3,0,1,0.0,700000,0.0
690,Troy Brouwer,RW,13,1,0,1,0.0,1,0,0,0,0,0,0,12,8.3,123,9:28,6,24,1,1,50.0,750000,50613.0
691,Patrick Brown,C,1,1,0,1,0.2,1,0,0,0,0,0,0,2,50.0,10,10:04,0,6,0,0,,700000,0.0
692,Kyle Capobianco,D,9,1,0,1,0.3,1,0,0,0,0,0,0,10,10.0,133,14:46,10,14,0,0,,745000,45552.0
693,Lucas Carlsson,D,6,0,1,1,0.4,0,0,0,0,1,0,0,3,0.0,85,14:08,6,11,0,0,,792500,93634.0
694,Daniel Carr,LW,11,1,0,1,-0.2,1,0,0,0,0,0,0,14,7.1,114,10:20,2,10,0,1,0.0,700000,0.0
695,Colby Cave,C,11,1,0,1,-0.1,1,0,0,0,0,0,0,5,20.0,106,9:39,3,17,36,41,46.8,675000,-25306.0
696,Peter Cehlárik,LW,3,0,1,1,0.0,0,0,0,0,1,0,0,0,,34,11:16,2,2,1,1,50.0,700000,0.0
697,Cory Conacher,LW,4,0,1,1,-0.1,0,0,0,0,1,0,0,5,0.0,44,11:05,1,3,0,0,,700000,0.0
698,Carl Dahlström,D,15,0,1,1,0.0,0,0,0,0,1,0,0,9,0.0,221,14:46,13,5,0,0,,850000,151840.0
699,Jonathan Davidsson,RW,6,0,1,1,0.0,0,0,0,0,1,0,0,3,0.0,33,5:31,1,5,0,0,,768333,69171.0
700,Martin Fehérváry,D,6,0,1,1,0.0,0,0,0,0,1,0,0,7,0.0,96,15:59,2,14,0,0,,805833,107131.0
701,Cale Fleury,D,41,1,0,1,0.4,1,0,0,0,0,0,0,45,2.2,588,14:21,45,102,0,0,,771666,72545.0
702,Derek Forbort,D,20,0,1,1,0.2,0,0,0,0,1,0,0,22,0.0,356,17:49,30,35,0,0,,2525000,1847392.0
703,Liam Foudy,C,2,0,1,1,0.1,0,0,0,0,1,0,0,3,0.0,28,14:13,0,3,0,0,,894167,196549.0
704,Mark Friedman,D,6,0,1,1,0.2,0,0,0,0,1,0,0,2,0.0,82,13:35,5,8,0,0,,749167,49770.0
705,Brendan Gaunce,C,1,0,1,1,0.1,0,0,0,0,1,0,0,0,,9,9:10,0,2,0,1,0.0,700000,0.0
706,Jordan Gross,D,2,0,1,1,0.3,0,0,0,0,1,0,0,3,0.0,32,16:11,1,0,0,0,,925000,227760.0
707,David Gustafsson,C,22,1,0,1,-0.1,1,0,0,1,0,0,0,4,25.0,135,6:09,6,5,34,29,54.0,817500,118941.0
708,Jani Hakanpää,D,5,1,0,1,0.4,1,0,0,0,0,0,0,4,25.0,91,18:07,7,15,0,0,,850000,151840.0
709,Micheal Haley,C,22,1,0,1,-0.3,1,0,0,0,0,0,0,9,11.1,122,5:32,6,36,7,5,58.3,700000,0.0
710,Joel Kiviranta,F,11,1,0,1,0.0,1,0,0,0,0,0,0,13,7.7,117,10:39,3,17,0,0,,925000,227760.0
711,Klim Kostin,C,4,1,0,1,0.2,1,0,0,0,0,0,0,5,20.0,34,8:32,0,6,0,0,,863333,165337.0
712,Joel L'Esperance,RW,3,1,0,1,0.2,1,0,0,0,0,0,0,2,50.0,22,7:21,1,1,0,1,0.0,722500,22776.0
713,Andrew Ladd,LW,4,1,0,1,0.2,1,0,0,0,0,0,0,5,20.0,48,11:58,0,23,0,0,,5500000,4858895.0
714,Brian Lashoff,D,9,0,1,1,0.4,0,0,0,0,1,0,0,6,0.0,131,14:33,7,16,0,0,,700000,0.0
715,Maxim Letunov,C,3,1,0,1,0.2,1,0,0,0,0,0,0,3,33.3,27,9:05,1,0,3,3,50.0,700000,0.0
716,Timothy Liljegren,D,11,0,1,1,-0.2,0,0,0,0,1,0,0,2,0.0,113,10:18,10,8,0,0,,863333,165337.0
717,Anton Lindholm,D,4,0,1,1,0.2,0,0,0,0,1,0,0,1,0.0,47,11:47,5,5,0,0,,742500,43021.0
718,Gustav Lindström,D,16,0,1,1,0.1,0,0,0,0,0,1,0,9,0.0,265,16:32,15,19,0,0,,775833,76763.0
719,Eetu Luostarinen,C,8,0,1,1,-0.1,0,0,0,0,1,0,0,9,0.0,80,9:59,2,9,33,30,52.4,897500,199923.0
720,Ryan MacInnis,C,10,0,1,1,0.0,0,0,0,0,1,0,0,13,0.0,94,9:21,3,8,10,17,37.0,874125,176261.0
721,Brandon Manning,D,9,1,0,1,0.2,1,0,0,0,0,0,0,8,12.5,99,11:03,6,10,0,0,,2250000,1569018.0
722,Mason Marchment,F,4,0,1,1,0.0,0,0,0,0,1,0,0,3,0.0,32,8:05,0,3,1,0,100.0,767500,68328.0
723,Niko Mikkola,D,5,0,1,1,0.4,0,0,0,0,1,0,0,10,0.0,72,14:22,3,5,0,0,,842500,144248.0
724,Aaron Ness,D,24,0,1,1,0.6,0,0,0,0,1,0,0,11,0.0,301,12:32,20,17,0,0,,725000,25306.0
725,Mathieu Olivier,F,8,0,1,1,0.0,0,0,0,0,1,0,0,6,0.0,60,7:33,1,17,0,0,,730000,30368.0
726,Alan Quine,C,9,1,0,1,0.0,1,0,0,0,0,0,0,12,8.3,88,9:48,2,6,1,0,100.0,735000,35429.0
727,Gage Quinney,F,3,0,1,1,0.0,0,0,0,0,1,0,0,2,0.0,29,9:43,0,2,8,9,47.1,715000,15184.0
728,Jason Robertson,LW,3,0,1,1,0.0,0,0,0,0,0,1,0,4,0.0,37,12:19,0,1,0,0,,795000,96165.0
729,Buddy Robinson,RW,5,1,0,1,0.1,1,0,0,0,0,0,0,6,16.7,61,12:14,5,14,0,0,,700000,0.0
730,Miikka Salomäki,RW,5,1,0,1,0.2,1,0,0,1,0,0,0,2,50.0,61,12:09,3,9,0,0,,750000,50613.0
731,Nick Seeler,D,12,0,1,1,-0.4,0,0,0,0,1,0,0,5,0.0,143,11:56,21,19,0,0,,725000,25306.0
732,Kiefer Sherwood,RW,10,0,1,1,-0.1,0,0,0,0,1,0,0,17,0.0,133,13:20,4,24,3,1,75.0,925000,227760.0
733,Gemel Smith,C,3,1,0,1,0.1,1,0,0,0,0,0,0,1,100.0,28,9:10,2,1,13,7,65.0,700000,0.0
734,Chris Stewart,RW,16,0,1,1,-0.4,0,0,0,0,1,0,0,5,0.0,124,7:47,4,35,0,0,,753757,54416.0
735,Ben Street,C,3,0,1,1,0.1,0,0,0,0,1,0,0,4,0.0,24,8:08,0,3,5,6,45.5,750000,50613.0
736,Jack Studnicka,C,2,0,1,1,0.1,0,0,0,0,1,0,0,3,0.0,24,12:08,0,2,9,6,60.0,769167,70015.0
737,Carsen Twarynski,F,15,1,0,1,-0.2,1,0,0,0,0,0,0,14,7.1,160,10:41,8,40,0,2,0.0,775833,76763.0
738,T.J. Tynan,C,16,0,1,1,-0.2,0,0,0,0,1,0,0,7,0.0,136,8:28,3,7,3,15,16.7,700000,0.0
739,Lukas Vejdemo,C,7,1,0,1,0.1,1,0,0,0,0,0,0,7,14.3,56,8:01,3,8,1,4,20.0,792500,93634.0
740,Alexander Volkov,RW,9,0,1,1,-0.3,0,0,0,0,1,0,0,7,0.0,92,10:16,2,10,1,3,25.0,864167,166181.0
741,Zach Whitecloud,D,16,0,1,1,0.5,0,0,0,0,1,0,0,9,0.0,229,14:19,16,10,0,0,,925000,227760.0
742,Karl Alzner,D,4,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,56,13:55,4,1,0,0,,4625000,3973159.0
743,Jaret Anderson-Dolan,C,4,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,41,10:16,0,3,5,8,38.5,747500,48082.0
744,Justin Bailey,RW,2,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,11,5:20,0,4,0,0,,750000,50613.0
745,Riley Barber,RW,9,0,0,0,-0.2,0,0,0,0,0,0,0,6,0.0,74,8:15,1,15,1,0,100.0,700000,0.0
746,Nicolas Beaudin,D,1,0,0,0,0.1,0,0,0,0,0,0,0,2,0.0,17,17:01,2,2,0,0,,894167,196549.0
747,Jake Bischoff,D,4,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,62,15:36,8,8,0,0,,716667,16871.0
748,Tobias Björnfot,D,3,0,0,0,-0.3,0,0,0,0,0,0,0,0,,39,12:58,0,0,0,0,,925000,227760.0
749,Joachim Blichfeld,W,3,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,38,12:46,4,3,0,0,,736666,37115.0
750,Anton Blidh,LW,7,0,0,0,-0.2,0,0,0,0,0,0,0,9,0.0,81,11:31,5,20,0,1,0.0,700000,0.0
751,Henrik Borgström,C,4,0,0,0,-0.2,0,0,0,0,0,0,0,3,0.0,50,12:23,0,1,13,14,48.1,925000,227760.0
752,Paul Carey,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,6:22,1,0,0,0,,700000,0.0
753,Gabriel Carlsson,D,6,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,65,10:53,0,5,0,0,,894166,196548.0
754,Trevor Carrick,D,3,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,17,5:47,0,1,0,0,,700000,0.0
755,Alexandre Carrier,D,3,0,0,0,0.2,0,0,0,0,0,0,0,4,0.0,32,10:47,0,3,0,0,,688333,-11810.0
756,Michael Chaput,C,2,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,20,10:01,2,3,7,6,53.8,675000,-25306.0
757,Andrei Chibisov,F,2,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,15,7:27,1,1,0,0,,792500,93634.0
758,Kale Clague,D,4,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,58,14:34,4,1,0,0,,761666,62422.0
759,Kevin Connauton,D,4,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,62,15:30,6,6,0,0,,1375000,683282.0
760,Brandon Davidson,D,12,0,0,0,0.0,0,0,0,0,0,0,0,17,0.0,150,12:29,20,24,0,0,,700000,0.0
761,Jean-Sébastien Dea,C,3,0,0,0,0.0,0,0,0,0,0,0,0,0,,23,7:38,0,3,1,1,50.0,700000,0.0
762,Sheldon Dries,C,5,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,34,6:52,2,16,4,2,66.7,735000,35429.0
763,Gabriel Dumont,C,3,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,35,11:30,2,9,6,9,40.0,700000,0.0
764,Jonathan Ericsson,D,18,0,0,0,-0.5,0,0,0,0,0,0,0,16,0.0,256,14:15,14,24,0,0,,4250000,3593558.0
765,Steven Fogarty,C,7,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,41,5:53,4,4,6,3,66.7,700000,0.0
766,Trent Frederic,C,2,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,13,6:26,0,8,0,0,,925000,227760.0
767,Rhett Gardner,C,8,0,0,0,-0.1,0,0,0,0,0,0,0,8,0.0,81,10:08,2,8,25,28,47.2,925000,227760.0
768,Brian Gibbons,C,15,0,0,0,-0.5,0,0,0,0,0,0,0,9,0.0,146,9:46,9,7,0,0,,725000,25306.0
769,John Gilmour,D,4,0,0,0,-0.1,0,0,0,0,0,0,0,5,0.0,68,17:03,3,3,0,0,,700000,0.0
770,Nikolay Goldobin,LW,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,8:37,0,1,0,0,,900000,202453.0
771,Kevin Gravel,D,3,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,33,11:05,3,2,0,0,,700000,0.0
772,Brandon Hagel,LW,1,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,12,11:48,1,1,0,0,,880833,183051.0
773,Cameron Hughes,C,1,0,0,0,-0.1,0,0,0,0,0,0,0,0,,10,9:53,2,1,0,0,,792500,93634.0
774,Luke Johnson,C,3,0,0,0,-0.2,0,0,0,0,0,0,0,1,0.0,35,11:35,0,6,16,16,50.0,700000,0.0
775,Nikolai Knyzhov,D,3,0,0,0,0.0,0,0,0,0,0,0,0,0,,32,10:49,4,4,0,0,,796667,97853.0
776,Otto Koivula,LW,12,0,0,0,-0.2,0,0,0,0,0,0,0,4,0.0,95,7:55,4,12,24,41,36.9,786666,87729.0
777,Keegan Kolesar,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,12,12:06,0,2,1,0,100.0,702500,2530.0
778,Janne Kuokkanen,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,12:04,0,3,0,0,,811666,113036.0
779,William Lagesson,D,8,0,0,0,-0.2,0,0,0,0,0,0,0,8,0.0,95,11:52,12,4,0,0,,741666,42177.0
