,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
539,Tyson Strachan,RW,8,0,2,2,0.2,0,0,0,0,2,0,0,7,0.0,112,14:02,5.0,8,0.0,0.0,,575000,108934.0
540,P.K. Subban,D,2,0,2,2,0.4,0,0,0,0,1,1,0,4,0.0,40,20:06,2.0,1,0.0,0.0,,875000,544674.0
541,Ole-Kristian Tollefsen,D,18,0,2,2,0.5,0,0,0,0,2,0,0,12,0.0,177,9:52,9.0,17,0.0,0.0,,600000,145246.0
542,Ryan White,RW,16,0,2,2,-0.3,0,0,0,0,2,0,0,5,0.0,178,11:09,13.0,47,7.0,3.0,70.0,610000,159771.0
543,Kyle Wilson,C,2,0,2,2,0.2,0,0,0,0,2,0,0,1,0.0,19,9:42,0.0,1,4.0,9.0,30.8,500000,0.0
544,Cody Almond,C,7,1,0,1,0.0,1,0,0,0,0,0,0,6,16.7,54,7:45,5.0,7,18.0,12.0,60.0,585000,123459.0
545,Donald Brashear,LW,36,0,1,1,-0.6,0,0,0,0,1,0,0,18,0.0,225,6:15,9.0,43,0.0,0.0,,1400000,1307218.0
546,Dane Byers,LW,5,1,0,1,0.2,1,0,0,0,0,0,0,3,33.3,32,6:21,0.0,4,0.0,0.0,,500000,0.0
547,David Desharnais,C,6,0,1,1,0.0,0,0,0,0,0,1,0,2,0.0,51,8:27,2.0,2,16.0,12.0,57.1,512500,18155.0
548,Zach Hamill,C,1,0,1,1,0.1,0,0,0,0,1,0,0,1,0.0,12,12:08,2.0,0,1.0,3.0,25.0,816667,459947.0
549,Jesse Joensuu,RW,11,1,0,1,0.2,1,0,0,0,0,0,0,13,7.7,123,11:09,1.0,10,0.0,1.0,0.0,618333,171874.0
550,Philip Larsen,D,2,0,1,1,0.2,0,0,0,0,1,0,0,1,0.0,25,12:27,2.0,1,0.0,0.0,,635000,196082.0
551,Mark Letestu,C,10,1,0,1,0.0,1,0,0,0,0,0,0,9,11.1,96,9:38,1.0,12,41.0,33.0,55.4,500000,0.0
552,Brad Marchand,C,20,0,1,1,-0.4,0,0,0,0,1,0,0,32,0.0,239,11:58,4.0,20,3.0,8.0,27.3,590000,130721.0
553,Colin McDonald,C,2,1,0,1,0.2,1,0,0,0,0,0,0,3,33.3,13,6:42,1.0,1,0.0,0.0,,550000,72623.0
554,Adam McQuaid,D,19,1,0,1,0.1,1,0,0,1,0,0,0,10,10.0,204,10:44,17.0,28,0.0,0.0,,541667,60519.0
555,Ryan O'Marra,C,3,0,1,1,0.1,0,0,0,0,1,0,0,2,0.0,20,6:37,0.0,5,7.0,5.0,58.3,821667,467209.0
556,Nick Palmieri,RW,6,0,1,1,0.0,0,0,0,0,1,0,0,10,0.0,71,11:45,0.0,8,1.0,1.0,50.0,536667,53257.0
557,Joel Perrault,C,2,1,0,1,0.1,1,0,0,0,0,0,0,7,14.3,20,9:55,0.0,1,5.0,9.0,35.7,587500,127090.0
558,Alex Plante,D,4,0,1,1,0.2,0,0,0,0,1,0,0,4,0.0,54,13:36,2.0,7,0.0,0.0,,875000,544674.0
559,Tom Preissing,D,4,0,1,1,-0.4,0,0,0,0,1,0,0,6,0.0,52,13:05,3.0,3,0.0,0.0,,2750000,3268045.0
560,Nate Prosser,D,3,0,1,1,0.3,0,0,0,0,1,0,0,4,0.0,59,19:37,5.0,2,0.0,0.0,,900000,580985.0
561,Tim Sestito,LW,9,0,1,1,-0.1,0,0,0,0,1,0,0,7,0.0,110,12:16,9.0,15,34.0,30.0,53.1,487500,-18155.0
562,Yan Stastny,C,4,1,0,1,0.2,1,0,0,0,0,0,0,7,14.3,38,9:30,2.0,9,9.0,6.0,60.0,500000,0.0
563,Shawn Belle,D,2,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,21,10:38,0.0,2,0.0,0.0,,600000,145246.0
564,Andrew Bodnarchuk,D,5,0,0,0,-0.1,0,0,0,0,0,0,0,0,,37,7:19,3.0,2,0.0,0.0,,566667,96831.0
565,Alexandre Bolduc,C,15,0,0,0,-0.4,0,0,0,0,0,0,0,14,0.0,150,9:58,13.0,20,47.0,40.0,54.0,527500,39942.0
566,Pierre-Marc Bouchard,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,11,10:44,0.0,0,1.0,2.0,33.3,4080000,5199823.0
567,Tim Brent,C,1,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,13,13:21,0.0,4,4.0,4.0,50.0,525000,36311.0
568,Bobby Butler,LW,2,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,17,8:21,0.0,1,0.0,0.0,,900000,580985.0
569,Mathieu Carle,D,3,0,0,0,0.1,0,0,0,0,0,0,0,2,0.0,43,14:28,4.0,3,0.0,0.0,,635000,196082.0
570,Matthew Corrente,D,12,0,0,0,0.1,0,0,0,0,0,0,0,6,0.0,106,8:51,6.0,11,0.0,0.0,,590000,130721.0
571,Jared Cowen,D,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,6:46,0.0,0,0.0,0.0,,900000,580985.0
572,Ryan Craig,C,3,0,0,0,-0.1,0,0,0,0,0,0,0,5,0.0,29,9:47,1.0,3,0.0,1.0,0.0,787500,417583.0
573,Keaton Ellerby,D,22,0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,119,5:26,8.0,12,0.0,0.0,,875000,544674.0
574,Justin Falk,D,3,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,23,7:33,4.0,4,0.0,0.0,,591667,133143.0
575,Andrew Gordon,RW,2,0,0,0,-0.1,0,0,0,0,0,0,0,0,,13,6:41,1.0,0,0.0,0.0,,606667,154930.0
576,Nate Guenin,D,2,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,27,13:32,2.0,10,0.0,0.0,,500000,0.0
577,Micheal Haley,C,2,0,0,0,-0.2,0,0,0,0,0,0,0,0,,15,7:37,0.0,2,1.0,4.0,20.0,500000,0.0
578,Josh Hennessy,C,4,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,24,5:59,0.0,6,8.0,5.0,61.5,500000,0.0
579,Andy Hilbert,C,4,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,39,9:43,2.0,4,0.0,2.0,0.0,650000,217869.0
580,Scott Jackson,D,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,14,13:44,1.0,1,0.0,0.0,,521667,31470.0
581,Cam Janssen,RW,43,0,0,0,-0.5,0,0,0,0,0,0,0,11,0.0,203,4:43,2.0,73,0.0,1.0,0.0,550000,72623.0
582,Dustin Jeffrey,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,8:35,1.0,1,0.0,0.0,,508333,12103.0
583,Blair Jones,C,14,0,0,0,-0.5,0,0,0,0,0,0,0,26,0.0,180,12:50,11.0,22,15.0,13.0,53.6,500000,0.0
584,Nazem Kadri,C,1,0,0,0,-0.1,0,0,0,0,0,0,0,0,,17,17:26,1.0,1,2.0,11.0,15.4,900000,580985.0
585,Petr Kalus,RW,2,0,0,0,0.0,0,0,0,0,0,0,0,0,,15,7:44,0.0,4,0.0,1.0,0.0,590000,130721.0
586,Jakub Kindl,D,3,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,32,10:50,0.0,0,0.0,0.0,,821667,467209.0
587,Matt Lashoff,D,5,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,44,8:53,3.0,3,0.0,0.0,,550000,72623.0
588,Trevor Lewis,C,5,0,0,0,-0.2,0,0,0,0,0,0,0,4,0.0,46,9:08,3.0,8,0.0,5.0,0.0,821667,467209.0
589,Andrei Loktionov,C,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,12,11:52,0.0,0,1.0,7.0,12.5,633333,193661.0
590,Alec Martinez,D,4,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,62,15:25,7.0,6,0.0,0.0,,637500,199713.0
591,Ben Maxwell,C,13,0,0,0,-0.3,0,0,0,0,0,0,0,6,0.0,114,8:47,1.0,4,8.0,8.0,50.0,710000,305017.0
592,John McCarthy,LW,4,0,0,0,-0.2,0,0,0,0,0,0,0,3,0.0,37,9:08,1.0,4,0.0,0.0,,550000,72623.0
593,Maxim Noreau,D,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,7:01,,0,,,,575000,108934.0
594,Nathan Oystrick,D,3,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,32,10:35,1.0,5,0.0,0.0,,563750,92594.0
595,Andrew Peters,LW,29,0,0,0,-0.4,0,0,0,0,0,0,0,15,0.0,151,5:12,3.0,29,2.0,2.0,50.0,500000,0.0
596,Corey Potter,D,3,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,36,12:07,0.0,2,0.0,0.0,,550000,72623.0
597,Joel Rechlicz,RW,6,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,16,2:41,0.0,3,0.0,0.0,,525000,36311.0
598,Bobby Sanguinetti,D,5,0,0,0,0.1,0,0,0,0,0,0,0,5,0.0,58,11:32,2.0,3,0.0,0.0,,821667,467209.0
599,Kurt Sauer,D,1,0,0,0,0.1,0,0,0,0,0,0,0,2,0.0,17,16:32,0.0,0,0.0,0.0,,1750000,1815580.0
600,Raymond Sawada,RW,5,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,41,8:09,0.0,6,0.0,0.0,,687500,272337.0
601,Luca Sbisa,D,8,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,101,12:38,5.0,6,0.0,0.0,,875000,544674.0
602,Tom Sestito,LW,3,0,0,0,0.0,0,0,0,0,0,0,0,0,,17,5:34,1.0,3,0.0,0.0,,563333,91988.0
603,Jaime Sifers,D,14,0,0,0,0.3,0,0,0,0,0,0,0,9,0.0,182,12:59,19.0,19,0.0,0.0,,650000,217869.0
604,Derek Smith,D,2,0,0,0,-0.3,0,0,0,0,0,0,0,4,0.0,25,12:20,3.0,2,0.0,0.0,,600000,145246.0
605,Brett Sutter,C,10,0,0,0,-0.2,0,0,0,0,0,0,0,9,0.0,97,9:40,3.0,9,1.0,4.0,20.0,528333,41152.0
606,Eric Tangradi,LW,1,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,14,13:49,0.0,3,0.0,0.0,,708333,302596.0
607,Ivan Vishnevskiy,D,2,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,33,16:39,1.0,0,0.0,0.0,,821667,467209.0
608,Yannick Weber,D,5,0,0,0,-0.3,0,0,0,0,0,0,0,2,0.0,69,13:53,3.0,1,0.0,0.0,,612500,163402.0
