,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
383,Carson Soucy,D,64,10,11,21,4.7,9,0,1,1,8,2,1,97,10.3,1130,17:40,73,118,0,0,,2750000,2024539.0
384,Owen Tippett,RW,63,10,11,21,1.3,9,1,0,1,9,2,0,126,7.9,846,13:25,16,98,21,34,38.2,863333,114723.0
385,Pierre-Édouard Bellemare,LW,80,9,11,20,1.7,8,0,1,1,11,0,0,72,12.5,1101,13:45,44,88,483,452,51.7,1000000,253067.0
386,Colin Blackwell,C,58,10,10,20,1.8,8,0,2,1,10,0,0,77,13.0,692,11:56,24,91,83,86,49.1,725000,-25306.0
387,William Carrier,LW,63,9,11,20,1.8,9,0,0,0,11,0,0,120,7.5,732,11:37,24,159,4,4,50.0,1400000,657975.0
388,Brenden Dillon,D,79,3,17,20,4.5,3,0,0,0,17,0,0,85,3.5,1488,18:50,108,212,0,0,,3900000,3188650.0
389,Jonathan Drouin,LW,34,6,14,20,1.3,6,0,0,0,10,4,0,62,9.7,581,17:06,11,27,31,35,47.0,5500000,4808282.0
390,Brett Howden,C,47,9,11,20,2.3,9,0,0,2,9,0,2,39,23.1,501,10:39,36,62,140,151,48.1,885000,136656.0
391,Tyson Jost,C,80,8,12,20,0.7,8,0,0,2,11,0,1,97,8.2,1026,12:49,37,55,172,254,40.4,2000000,1265337.0
392,Michael McLeod,C,77,6,14,20,0.4,6,0,0,0,13,0,1,78,7.7,1026,13:20,34,145,604,451,57.3,975000,227760.0
393,K'Andre Miller,D,82,7,13,20,6.4,6,1,0,2,13,0,0,102,6.9,1690,20:36,95,151,0,0,,925000,177147.0
394,Ty Smith,D,66,5,15,20,1.6,5,0,0,0,11,4,0,77,6.5,1155,17:30,73,45,0,0,,863333,114723.0
395,Daniel Sprong,RW,63,14,6,20,2.0,12,2,0,0,6,0,0,153,9.2,818,12:59,12,43,0,4,0.0,725000,-25306.0
396,Sam Steel,C,68,6,14,20,0.7,6,0,0,1,11,3,0,66,9.1,837,12:19,27,37,203,209,49.3,874125,125648.0
397,Nico Sturm,C,74,9,11,20,0.7,7,1,1,0,11,0,0,101,8.9,881,11:54,29,99,312,277,53.0,725000,-25306.0
398,Alexandre Texier,C,36,11,9,20,2.1,10,0,1,0,8,0,1,59,18.6,526,14:36,12,13,20,37,35.1,1525000,784509.0
399,Kieffer Bellows,LW,45,6,13,19,1.7,6,0,0,2,9,4,0,79,7.6,534,11:52,14,103,0,1,0.0,750000,0.0
400,Derick Brassard,C,46,8,11,19,1.9,7,1,0,1,10,1,0,62,12.9,594,12:55,6,82,169,161,51.2,825000,75920.0
401,Sam Carrick,C,64,11,8,19,1.4,11,0,0,0,8,0,0,80,13.8,734,11:28,21,122,204,209,49.4,750000,0.0
402,Ian Cole,D,75,2,17,19,4.4,2,0,0,1,16,0,1,77,2.6,1286,17:09,104,110,0,0,,2900000,2176380.0
403,Alexander Edler,D,41,3,16,19,4.3,3,0,0,1,15,0,1,54,5.6,757,18:28,70,56,0,0,,3500000,2783742.0
404,Loui Eriksson,LW,73,3,16,19,-0.1,2,0,1,0,15,1,0,81,3.7,943,12:55,23,17,20,16,55.6,6000000,5314417.0
405,Adam Erne,LW,79,6,13,19,-0.1,6,0,0,1,13,0,0,108,5.6,1057,13:23,43,161,34,31,52.3,2100000,1366564.0
406,Radek Faksa,C,77,5,14,19,-0.2,3,1,1,1,13,0,1,89,5.6,1214,15:46,68,129,383,312,55.1,3250000,2530674.0
407,Nick Holden,D,76,5,14,19,4.2,5,0,0,1,14,0,0,75,6.7,1509,19:51,112,115,0,1,0.0,1700000,961656.0
408,Henri Jokiharju,D,60,3,16,19,3.1,3,0,0,0,12,4,0,83,3.6,1313,21:53,60,73,0,0,,2500000,1771472.0
409,Zack Kassian,RW,58,6,13,19,1.3,4,2,0,1,13,0,0,58,10.3,684,11:47,6,154,3,4,42.9,3200000,2480061.0
410,Casey Mittelstadt,C,40,6,13,19,1.0,5,1,0,1,7,6,0,79,7.6,645,16:07,12,19,202,250,44.7,2500000,1771472.0
411,Marcus Pettersson,D,72,2,17,19,3.6,2,0,0,0,17,0,0,83,2.4,1127,15:39,74,122,0,0,,4025175,3315361.0
412,Derek Stepan,C,58,9,10,19,1.6,9,0,0,0,10,0,0,96,9.4,626,10:48,25,29,248,196,55.9,1350000,607361.0
413,Evgeny Svechnikov,LW,72,7,12,19,1.1,7,0,0,1,12,0,0,78,9.0,774,10:45,22,104,3,4,42.9,750000,0.0
414,Jakub Vrána,LW,26,13,6,19,2.2,8,5,0,3,5,1,0,65,20.0,388,14:56,9,14,1,2,33.3,5250000,4555214.0
415,Zach Whitecloud,D,59,8,11,19,5.0,7,0,1,1,11,0,0,94,8.5,1109,18:48,115,98,0,0,,725000,-25306.0
416,Keith Yandle,D,77,1,18,19,-0.4,0,1,0,0,8,10,0,105,1.0,1076,13:59,40,29,0,0,,900000,151840.0
417,Michael Amadio,C,56,11,7,18,1.7,11,0,0,2,7,0,0,64,17.2,681,12:10,16,42,30,42,41.7,750000,0.0
418,Nathan Bastian,RW,72,12,6,18,1.1,9,3,0,1,5,1,0,97,12.4,857,11:54,40,210,23,25,47.9,825000,75920.0
419,Justin Braun,D,69,6,12,18,3.9,6,0,0,0,12,0,0,73,8.2,1349,19:33,121,87,0,0,,1800000,1062883.0
420,Brian Dumoulin,D,76,3,15,18,5.2,3,0,0,0,15,0,0,91,3.3,1658,21:49,139,88,0,0,,4100000,3391104.0
421,Trent Frederic,C,60,8,10,18,1.8,8,0,0,1,10,0,0,100,8.0,699,11:39,22,119,35,54,39.3,1050000,303680.0
422,Zemgus Girgensons,C,56,10,8,18,1.3,7,3,0,1,7,1,0,92,10.9,828,14:47,25,81,143,144,49.8,2200000,1467791.0
423,Erik Gustafsson,D,59,3,15,18,3.0,3,0,0,0,11,4,0,79,3.8,957,16:13,55,45,0,0,,800000,50613.0
424,Nils Höglander,LW,60,10,8,18,1.3,9,1,0,0,6,2,0,132,7.6,785,13:05,16,41,0,1,0.0,891667,143405.0
425,Kaapo Kakko,RW,43,7,11,18,1.7,6,1,0,2,10,1,0,62,11.3,664,15:27,15,8,1,6,14.3,925000,177147.0
426,Ryan Lomberg,LW,55,9,9,18,1.4,9,0,0,1,8,0,1,91,9.9,627,11:24,7,117,1,6,14.3,725000,-25306.0
427,Scott Mayfield,D,61,3,15,18,3.3,3,0,0,2,14,0,1,80,3.8,1206,19:46,109,77,0,0,,1450000,708588.0
428,Connor McMichael,C,68,9,9,18,1.3,9,0,0,0,9,0,0,105,8.6,712,10:28,22,46,148,197,42.9,863333,114723.0
429,Brayden McNabb,D,69,3,15,18,3.8,3,0,0,0,14,0,1,85,3.5,1359,19:42,179,154,0,0,,2500000,1771472.0
430,Tyler Myers,D,82,1,17,18,4.8,1,0,0,0,16,1,0,128,0.8,1802,21:59,148,145,0,0,,6000000,5314417.0
431,Jan Rutta,D,76,3,15,18,4.8,3,0,0,0,15,0,0,86,3.5,1245,16:23,71,93,0,0,,1300000,556748.0
432,Chris Tierney,C,70,6,12,18,0.7,3,3,0,2,10,2,0,72,8.3,869,12:25,30,42,264,267,49.7,3500000,2783742.0
433,Andreas Athanasiou,C,28,11,6,17,2.4,11,0,0,3,5,1,0,71,15.5,427,15:14,10,11,13,7,65.0,2700000,1973926.0
434,Bowen Byram,D,30,5,12,17,2.9,4,1,0,2,12,0,0,49,10.2,564,18:48,26,53,0,0,,894167,145935.0
435,Sean Couturier,C,29,6,11,17,1.2,4,2,0,2,7,3,1,79,7.6,591,20:24,18,22,238,190,55.6,4333333,3627300.0
436,Brandon Duhaime,RW,80,6,11,17,0.4,6,0,0,1,11,0,0,91,6.6,817,10:13,18,201,8,20,28.6,750000,0.0
437,Martin Fehérváry,D,79,8,9,17,4.7,7,0,1,2,8,0,1,96,8.3,1553,19:39,117,251,0,0,,791667,42178.0
438,Erik Gudbranson,D,78,6,11,17,4.2,6,0,0,0,11,0,0,129,4.7,1415,18:08,92,145,0,0,,1950000,1214723.0
439,Brad Hunt,D,50,3,14,17,2.5,3,0,0,0,12,2,0,67,4.5,763,15:15,48,22,0,0,,800000,50613.0
440,Dryden Hunt,LW,76,6,11,17,0.4,6,0,0,2,11,0,0,94,6.4,934,12:17,17,153,5,15,25.0,762500,12653.0
441,Janne Kuokkanen,C,57,6,11,17,0.6,4,1,1,1,11,0,0,64,9.4,769,13:29,22,33,2,14,12.5,1825000,1088190.0
442,Jamie Oleksiak,D,72,1,16,17,3.2,1,0,0,0,15,0,1,95,1.1,1392,19:20,86,182,0,0,,4600000,3897239.0
443,Jacob Peterson,C,65,12,5,17,1.7,12,0,0,5,4,1,0,85,14.1,719,11:04,23,22,59,56,51.3,842500,93634.0
444,Ryan Poehling,C,57,9,8,17,0.6,7,2,0,1,8,0,0,91,9.9,695,12:12,28,40,227,262,46.4,750000,0.0
445,Mike Reilly,D,70,4,13,17,3.4,3,0,1,0,10,3,0,135,3.0,1327,18:57,54,94,0,0,,3000000,2277607.0
446,David Savard,D,62,3,14,17,1.3,3,0,0,0,13,0,1,66,4.5,1289,20:47,127,134,0,0,,3500000,2783742.0
447,Luke Schenn,D,66,5,12,17,4.4,4,0,1,1,12,0,0,78,6.4,1136,17:13,96,273,0,0,,850000,101226.0
448,Riley Sheahan,C,69,4,13,17,1.1,4,0,0,0,11,0,2,69,5.8,831,12:03,28,16,263,296,47.0,850000,101226.0
449,Jason Zucker,LW,41,8,9,17,1.3,6,2,0,0,9,0,0,102,7.8,608,14:49,20,66,4,11,26.7,5500000,4808282.0
450,Casey Cizikas,C,74,10,6,16,1.0,9,0,1,3,6,0,0,91,11.0,1017,13:45,43,138,534,427,55.6,2500000,1771472.0
451,Andrew Cogliano,LW,74,4,12,16,0.0,3,0,1,0,11,0,1,75,5.3,938,12:40,31,104,8,13,38.1,1000000,253067.0
452,Morgan Frost,C,55,5,11,16,0.5,4,1,0,0,10,1,0,85,5.9,766,13:55,29,44,226,241,48.4,863333,114723.0
453,Luke Glendening,C,82,9,7,16,0.1,9,0,0,1,5,0,2,116,7.8,1157,14:07,59,179,425,299,58.7,1500000,759202.0
454,Radko Gudas,D,77,3,13,16,3.6,2,0,1,0,13,0,0,100,3.0,1387,18:01,118,355,0,0,,2500000,1771472.0
455,Curtis Lazar,C,70,8,8,16,1.0,8,0,0,0,7,0,1,95,8.4,840,12:00,51,186,136,142,48.9,800000,50613.0
456,Trevor Lewis,C,80,6,10,16,0.3,5,0,1,1,9,1,0,108,5.6,1027,12:50,40,176,77,105,42.3,800000,50613.0
457,Josh Manson,D,67,6,10,16,2.6,6,0,0,0,10,0,0,92,6.5,1272,18:59,70,179,0,0,,4100000,3391104.0
458,Michael Raffl,LW,76,7,9,16,-0.1,6,0,1,2,7,0,2,94,7.4,1105,14:32,34,141,14,12,53.8,1100000,354294.0
459,Rasmus Ristolainen,D,66,2,14,16,2.5,2,0,0,0,13,1,0,97,2.1,1415,21:26,125,230,0,0,,5400000,4707055.0
460,Rasmus Sandin,D,51,5,11,16,3.0,5,0,0,3,8,3,0,46,10.9,865,16:58,39,88,0,0,,894167,145935.0
461,Wayne Simmonds,RW,72,5,11,16,0.5,5,0,0,2,10,1,0,79,6.3,672,9:20,11,148,3,3,50.0,900000,151840.0
462,Marc Staal,D,71,3,13,16,3.0,3,0,0,1,13,0,0,76,3.9,1237,17:25,75,94,0,0,,2000000,1265337.0
463,Austin Watson,LW,67,10,6,16,1.3,9,0,1,1,6,0,0,88,11.4,803,11:59,63,213,7,13,35.0,1500000,759202.0
464,Zach Aston-Reese,C,69,5,10,15,0.8,5,0,0,0,10,0,0,78,6.4,900,13:02,42,231,4,4,50.0,1725000,986963.0
465,Brandon Carlo,D,79,6,9,15,3.9,5,0,1,0,8,1,0,125,4.8,1557,19:42,104,143,0,0,,4100000,3391104.0
466,Cal Clutterbuck,RW,59,6,9,15,0.7,5,0,1,1,9,0,0,74,8.1,828,14:03,23,229,11,4,73.3,3500000,2783742.0
467,Carl Grundström,RW,54,9,6,15,1.6,9,0,0,1,6,0,0,83,10.8,588,10:53,19,134,6,13,31.6,725000,-25306.0
468,Darren Helm,C,68,7,8,15,0.6,6,0,1,1,7,0,1,93,7.5,717,10:33,27,114,103,130,44.2,1000000,253067.0
469,Caleb Jones,D,51,5,10,15,2.9,5,0,0,1,9,1,0,57,8.8,853,16:43,58,77,0,0,,850000,101226.0
470,Juho Lammikko,RW,75,7,8,15,0.4,7,0,0,2,8,0,0,67,10.4,921,12:17,46,93,354,340,51.0,750000,0.0
471,Ryan Lindgren,D,78,4,11,15,5.1,4,0,0,1,11,0,0,73,5.5,1568,20:06,141,129,0,0,,3000000,2277607.0
472,Ilya Lyubushkin,D,77,2,13,15,2.6,2,0,0,0,12,0,1,54,3.7,1344,17:27,92,187,0,0,,1350000,607361.0
473,Jordan Martinook,LW,59,6,9,15,1.0,6,0,0,2,9,0,0,77,7.8,661,11:12,11,83,23,28,45.1,1800000,1062883.0
474,J.J. Moser,D,43,4,11,15,2.0,3,1,0,1,10,1,0,40,10.0,804,18:42,55,32,0,0,,886667,138343.0
475,Tyler Motte,C,58,7,8,15,0.9,6,0,1,1,8,0,0,101,6.9,813,14:01,58,117,11,8,57.9,1225000,480828.0
476,Andrew Peeke,D,82,2,13,15,1.7,2,0,0,0,13,0,0,72,2.8,1761,21:29,169,191,0,0,,787500,37960.0
477,Brandon Tanev,LW,30,9,6,15,1.8,6,2,1,3,6,0,0,51,17.6,437,14:34,22,98,1,1,50.0,3500000,2783742.0
478,Jimmy Vesey,LW,68,8,7,15,-0.3,6,0,2,2,7,0,0,110,7.3,981,14:25,29,85,18,43,29.5,800000,50613.0
479,Joel Armia,RW,60,6,8,14,0.1,4,1,1,0,6,2,0,103,5.8,823,13:43,27,104,3,14,17.6,3400000,2682515.0
480,Ethan Bear,D,58,5,9,14,2.9,5,0,0,2,8,1,0,97,5.2,933,16:05,41,55,0,0,,2000000,1265337.0
481,Erik Brännström,D,53,0,14,14,1.4,0,0,0,0,8,6,0,86,0.0,1048,19:46,59,39,0,0,,863333,114723.0
482,Yegor Chinakhov,RW,62,7,7,14,-0.3,6,1,0,1,7,0,0,98,7.1,775,12:30,16,50,0,6,0.0,925000,177147.0
483,Justin Danforth,RW,45,10,4,14,1.1,10,0,0,1,3,1,0,72,13.9,566,12:34,22,85,107,92,53.8,750000,0.0
484,Mario Ferraro,D,63,2,12,14,3.5,2,0,0,1,12,0,0,49,4.1,1449,23:00,151,140,0,0,,925000,177147.0
485,Derek Forbort,D,76,4,10,14,3.4,4,0,0,1,9,0,1,64,6.3,1376,18:07,100,133,0,0,,3000000,2277607.0
486,Adam Gaudette,C,58,5,9,14,0.6,3,2,0,1,9,0,0,94,5.3,657,11:19,10,72,56,71,44.1,997500,250536.0
487,Carl Hagelin,LW,53,3,11,14,0.8,3,0,0,1,10,0,1,71,4.2,755,14:14,12,32,4,10,28.6,2750000,2024539.0
488,Nicolas Hague,D,52,4,10,14,2.9,4,0,0,0,10,0,0,116,3.4,970,18:40,80,57,0,0,,791667,42178.0
489,Maxim Mamin,C,40,7,7,14,1.3,7,0,0,0,7,0,0,49,14.3,476,11:54,17,59,0,2,0.0,975000,227760.0
490,Michael McCarron,RW,51,7,7,14,1.5,6,0,1,2,6,1,0,51,13.7,530,10:23,31,116,192,161,54.4,750000,0.0
491,Colin Miller,D,38,2,12,14,2.2,2,0,0,0,9,3,0,48,4.2,721,18:59,42,50,0,0,,3875000,3163343.0
492,Jake Muzzin,D,47,3,11,14,1.6,3,0,0,0,10,0,1,75,4.0,974,20:44,60,105,0,0,,5625000,4934815.0
493,Marco Scandella,D,70,3,11,14,3.4,3,0,0,0,9,0,2,76,3.9,1270,18:08,70,106,0,0,,3275000,2555981.0
494,Jonas Siegenthaler,D,70,1,13,14,2.4,1,0,0,0,12,0,1,92,1.1,1439,20:34,106,98,0,0,,1125000,379601.0
495,Dominic Toninato,C,77,7,7,14,1.0,6,0,1,1,3,1,3,44,15.9,647,8:24,32,92,87,118,42.4,750000,0.0
496,Marc-Édouard Vlasic,D,75,3,11,14,1.9,3,0,0,0,11,0,0,63,4.8,1141,15:13,90,54,0,0,,7000000,6326687.0
497,Nick Bjugstad,C,57,7,6,13,0.6,6,1,0,0,6,0,0,81,8.6,585,10:16,14,99,141,114,55.3,900000,151840.0
498,Dylan Coghlan,D,59,3,10,13,1.8,1,2,0,1,8,2,0,108,2.8,838,14:12,61,62,0,0,,762500,12653.0
499,Dylan DeMelo,D,76,1,12,13,3.1,0,0,1,0,11,0,1,78,1.3,1406,18:30,108,113,0,0,,3000000,2277607.0
500,Nicolas Deslauriers,LW,81,8,5,13,0.2,7,0,1,1,5,0,0,90,8.9,921,11:22,49,263,1,3,25.0,1000000,253067.0
501,Nick Foligno,LW,64,2,11,13,-0.2,2,0,0,0,10,1,0,99,2.0,798,12:28,31,164,22,17,56.4,3800000,3087423.0
502,Jansen Harkins,C,77,7,6,13,0.4,7,0,0,0,6,0,0,67,10.4,730,9:29,18,51,28,16,63.6,725000,-25306.0
503,Ben Hutton,D,58,3,10,13,2.7,3,0,0,0,10,0,0,78,3.8,897,15:28,72,49,0,0,,750000,0.0
504,Rasmus Kupari,C,57,5,8,13,0.6,3,1,1,1,6,2,0,51,9.8,673,11:48,17,68,129,174,42.6,863333,114723.0
505,Sam Lafferty,C,56,5,8,13,0.0,5,0,0,1,8,0,0,80,6.3,760,13:34,26,137,108,155,41.1,750000,0.0
506,Brendan Lemieux,LW,50,8,5,13,1.3,8,0,0,2,5,0,0,65,12.3,537,10:45,17,122,11,13,45.8,1550000,809815.0
507,Gustav Lindström,D,63,1,12,13,1.5,1,0,0,0,12,0,0,41,2.4,1015,16:07,77,59,0,0,,850000,101226.0
508,Steven Lorentz,C,67,8,5,13,0.8,8,0,0,1,5,0,0,80,10.0,730,10:53,13,67,51,61,45.5,725000,-25306.0
509,Niko Mikkola,D,54,3,10,13,1.5,2,0,1,0,10,0,0,58,5.2,917,16:59,81,109,0,0,,787500,37960.0
510,Ryan Reaves,RW,69,5,8,13,0.1,5,0,0,0,8,0,0,44,11.4,735,10:39,16,279,5,5,50.0,1750000,1012269.0
511,Alexander Romanov,D,79,3,10,13,2.1,3,0,0,0,10,0,0,107,2.8,1611,20:24,144,227,0,0,,894167,145935.0
512,Chad Ruhwedel,D,78,4,9,13,2.8,4,0,0,0,9,0,0,82,4.9,1196,15:20,86,149,0,0,,750000,0.0
513,Dominik Simon,C,72,3,10,13,0.3,3,0,0,1,9,1,0,88,3.4,741,10:17,38,72,9,12,42.9,750000,0.0
514,Logan Stanley,D,58,1,12,13,2.1,1,0,0,1,11,0,1,80,1.3,907,15:39,100,131,0,0,,900000,151840.0
515,Tyler Bozak,C,50,3,9,12,-0.1,2,0,1,1,7,1,1,46,6.5,609,12:10,21,20,175,212,45.2,750000,0.0
516,Ryan Carpenter,C,67,3,9,12,-0.2,3,0,0,2,8,1,0,67,4.5,843,12:35,44,136,200,188,51.5,1000000,253067.0
517,Laurent Dauphin,C,38,4,8,12,0.4,4,0,0,0,8,0,0,50,8.0,505,13:18,27,31,104,143,42.1,750000,0.0
518,Cody Eakin,C,69,4,8,12,-0.4,3,1,0,1,6,1,1,74,5.4,938,13:35,29,33,482,378,56.0,2250000,1518404.0
519,Mackenzie Entwistle,RW,55,5,7,12,0.2,4,0,1,0,7,0,0,34,14.7,563,10:15,22,129,18,27,40.0,811667,62423.0
520,Jani Hakanpää,D,80,4,8,12,3.5,4,0,0,0,7,0,1,68,5.9,1297,16:13,112,248,0,0,,1500000,759202.0
521,Matthew Highmore,LW,46,5,7,12,0.8,4,1,0,0,7,0,0,61,8.2,584,12:42,38,41,3,5,37.5,725000,-25306.0
522,Parker Kelly,F,41,7,5,12,1.1,7,0,0,0,5,0,0,48,14.6,434,10:35,30,131,0,2,0.0,726667,-23619.0
523,Andrew Ladd,LW,51,7,5,12,-0.1,4,3,0,0,4,1,0,57,12.3,720,14:07,33,68,7,3,70.0,5500000,4808282.0
524,Gerald Mayhew,F,40,11,1,12,1.2,10,1,0,0,1,0,0,53,20.8,527,13:11,26,58,3,7,30.0,800000,50613.0
525,Dysin Mayo,D,67,4,8,12,1.5,4,0,0,0,8,0,0,76,5.3,1401,20:55,133,129,0,0,,750000,0.0
526,Mark Pysyk,D,68,3,9,12,2.6,3,0,0,0,9,0,0,64,4.7,1212,17:49,85,41,0,0,,900000,151840.0
527,Kevin Rooney,C,61,6,6,12,0.4,6,0,0,1,6,0,0,71,8.5,845,13:51,47,84,181,223,44.8,750000,0.0
528,Riley Stillman,D,52,2,10,12,1.8,2,0,0,1,10,0,0,49,4.1,783,15:04,67,122,0,0,,1350000,607361.0
529,Nathan Walker,C,30,8,4,12,1.3,8,0,0,2,4,0,0,38,21.1,346,11:33,22,58,8,15,34.8,750000,0.0
530,Emil Bemström,C,41,6,5,11,0.8,6,0,0,1,5,0,0,62,9.7,431,10:31,6,36,2,2,50.0,925000,177147.0
531,Logan Brown,C,39,4,7,11,0.6,4,0,0,0,6,1,0,34,11.8,397,10:11,13,22,66,102,39.3,750000,0.0
532,Danny DeKeyser,D,59,0,11,11,1.5,0,0,0,0,11,0,0,57,0.0,1092,18:30,102,49,0,0,,5000000,4302147.0
533,Jason Dickinson,C,62,5,6,11,0.2,5,0,0,0,6,0,0,66,7.6,809,13:03,43,101,123,166,42.6,2650000,1923312.0
534,Dean Kukan,D,41,3,8,11,1.6,3,0,0,0,8,0,0,41,7.3,668,16:18,39,43,0,0,,1650000,911042.0
535,Michael Pezzetta,C,51,5,6,11,0.7,5,0,0,0,6,0,0,49,10.2,400,7:50,8,156,6,5,54.5,750000,0.0
536,Braden Schneider,D,43,2,9,11,2.5,2,0,0,0,8,1,0,25,8.0,665,15:29,52,60,0,0,,925000,177147.0
537,Devin Shore,C,49,5,6,11,0.6,4,0,1,0,6,0,0,36,13.9,469,9:34,21,67,102,112,47.7,850000,101226.0
538,Jasper Weatherby,C,50,5,6,11,0.3,4,1,0,0,5,1,0,45,11.1,562,11:14,24,52,173,168,50.7,842500,93634.0
539,Nikita Zaitsev,D,62,2,9,11,2.2,2,0,0,0,7,0,2,65,3.1,1177,18:59,103,128,0,0,,4500000,3796012.0
540,Jacob Bryson,D,73,1,9,10,2.0,0,1,0,0,3,6,0,43,2.3,1338,18:20,73,55,0,0,,889166,140873.0
541,Quinton Byfield,C,40,5,5,10,0.5,5,0,0,1,4,1,0,39,12.8,486,12:09,11,20,124,149,45.4,894167,145935.0
542,Kale Clague,D,36,2,8,10,1.0,2,0,0,0,5,3,0,26,7.7,603,16:44,23,14,0,0,,761250,11388.0
543,Connor Clifton,D,60,2,8,10,2.1,2,0,0,0,8,0,0,80,2.5,964,16:04,62,156,0,0,,1000000,253067.0
544,Christian Fischer,RW,53,5,5,10,-0.2,4,1,0,0,5,0,0,76,6.6,695,13:07,22,91,76,147,34.1,1000000,253067.0
545,Andy Greene,D,69,2,8,10,1.8,2,0,0,0,8,0,0,52,3.8,1201,17:25,126,39,0,0,,750000,0.0
546,Travis Hamonic,D,43,4,6,10,2.7,4,0,0,0,6,0,0,82,4.9,810,18:51,93,73,0,0,,3000000,2277607.0
547,Karson Kuhlman,C,44,3,7,10,0.4,3,0,0,0,7,0,0,68,4.4,524,11:54,20,71,0,2,0.0,725000,-25306.0
548,Vinni Lettieri,C,31,5,5,10,0.6,3,2,0,0,2,3,0,50,10.0,388,12:31,17,40,12,11,52.2,750000,0.0
549,Connor Murphy,D,57,4,6,10,2.0,4,0,0,1,6,0,0,71,5.6,1240,21:46,150,130,0,0,,3850000,3138036.0
550,Mattias Samuelsson,D,42,0,10,10,1.2,0,0,0,0,10,0,0,44,0.0,840,20:00,60,100,0,0,,925000,177147.0
551,Joe Thornton,C,34,5,5,10,0.3,2,3,0,1,5,0,0,26,19.2,378,11:06,10,20,77,98,44.0,750000,0.0
552,Jake Walman,D,51,3,7,10,1.5,3,0,0,0,6,1,0,87,3.4,715,14:01,58,47,0,0,,725000,-25306.0
553,Colin White,C,24,3,7,10,0.3,1,2,0,1,2,5,0,47,6.4,368,15:20,4,28,86,91,48.6,4750000,4049079.0
554,Matthew Beniers,C,10,3,6,9,0.9,1,2,0,0,4,2,0,18,16.7,169,16:56,4,7,39,53,42.4,897500,149309.0
555,Anton Blidh,LW,32,2,7,9,0.4,2,0,0,0,7,0,0,28,7.1,343,10:44,17,82,0,3,0.0,750000,0.0
556,Patrick Brown,C,44,4,5,9,-0.1,4,0,0,0,5,0,0,51,7.8,547,12:26,36,100,242,172,58.5,750000,0.0
557,Kyle Capobianco,D,45,2,7,9,1.0,1,1,0,1,6,1,0,40,5.0,720,16:00,46,43,0,0,,775000,25306.0
558,Gabriel Carlsson,D,38,2,7,9,1.8,2,0,0,0,7,0,0,18,11.1,466,12:16,33,27,0,0,,725000,-25306.0
559,Lucas Carlsson,D,40,3,6,9,1.3,3,0,0,0,6,0,0,41,7.3,508,12:43,29,39,0,0,,750000,0.0
560,Noah Cates,LW,16,5,4,9,1.2,4,1,0,1,4,0,0,23,21.7,212,13:15,6,21,0,7,0.0,925000,177147.0
561,Robert Hägg,D,64,1,8,9,1.2,1,0,0,0,8,0,0,59,1.7,1025,16:01,102,138,0,0,,1600000,860429.0
562,Jack Johnson,D,74,1,8,9,1.9,1,0,0,0,7,0,1,57,1.8,1239,16:45,68,91,0,0,,750000,0.0
563,Klim Kostin,C,40,4,5,9,0.5,4,0,0,1,5,0,0,31,12.9,361,9:01,9,90,2,2,50.0,863333,114723.0
564,Zack MacEwen,C,75,3,6,9,-0.5,3,0,0,1,6,0,0,82,3.7,725,9:40,32,159,16,19,45.7,825000,75920.0
565,Mathieu Perreault,C,25,4,5,9,0.9,4,0,0,0,4,1,0,27,14.8,281,11:15,11,35,36,35,50.7,950000,202453.0
566,Aliaksei Protas,C,33,3,6,9,0.7,3,0,0,0,5,1,0,34,8.8,391,11:50,12,20,56,69,44.8,789167,39647.0
567,Scott Reedy,C,35,7,2,9,0.8,4,3,0,2,2,0,0,33,21.2,392,11:11,26,14,53,79,40.2,842500,93634.0
568,Kris Russell,D,31,2,7,9,1.9,2,0,0,1,7,0,0,34,5.9,479,15:26,68,33,0,0,,1250000,506134.0
569,Noel Acciari,C,20,3,5,8,0.6,3,0,0,1,5,0,0,32,9.4,240,11:59,16,48,84,82,50.6,1666667,927914.0
570,Michael Anderson,D,57,2,6,8,2.6,2,0,0,1,6,0,0,58,3.4,1147,20:07,69,133,0,0,,925000,177147.0
571,Gavin Bayreuther,D,43,0,8,8,1.1,0,0,0,0,8,0,0,44,0.0,561,13:03,45,50,0,0,,750000,0.0
572,Jordie Benn,D,39,1,7,8,0.9,1,0,0,0,7,0,0,37,2.7,584,14:59,41,51,0,0,,900000,151840.0
573,Anders Bjork,LW,58,5,3,8,-0.3,5,0,0,0,3,0,0,51,9.8,698,12:02,16,11,1,4,20.0,1600000,860429.0
574,Tobias Björnfot,D,70,0,8,8,1.1,0,0,0,0,8,0,0,53,0.0,1173,16:46,58,61,0,0,,894167,145935.0
575,Zach Bogosian,D,48,3,5,8,1.8,3,0,0,1,5,0,0,60,5.0,737,15:22,34,114,0,0,,850000,101226.0
576,William Borgen,D,36,2,6,8,1.6,2,0,0,0,6,0,0,49,4.1,550,15:17,33,89,0,0,,900000,151840.0
577,Will Butcher,D,37,2,6,8,0.9,2,0,0,0,4,2,0,35,5.7,610,16:29,32,11,0,0,,3733333,3019938.0
578,Ryan Dzingel,C,32,5,3,8,0.4,5,0,0,1,3,0,0,32,15.6,439,13:43,9,20,65,88,42.5,1100000,354294.0
