Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
348,Adam Burish,29,DAL,C,65,6,13,19,6,76,1.5,6,0,0,1,11,2,0,82,7.3,831,12:47,36,69,217,172,55.8,burisad01
349,Carlo Colaiacovo,29,STL,D,64,2,17,19,7,22,4.6,2,0,0,2,9,8,0,68,2.9,1216,19:00,81,73,0,0,,colaica01
350,Carl Gunnarsson,25,TOR,D,76,4,15,19,-9,20,3.0,4,0,0,0,9,6,0,89,4.5,1649,21:42,152,114,0,1,0.0,gunnaca01
351,Jan Hejda,33,COL,D,81,5,14,19,-17,24,3.3,5,0,0,1,14,0,0,78,6.4,1675,20:41,134,142,1,0,100.0,hejdaja01
352,Maxim Lapierre,26,VAN,C,82,9,10,19,-3,130,1.3,9,0,0,0,10,0,0,103,8.7,921,11:14,24,244,251,231,52.1,lapiema01
353,Andrew MacDonald,25,NYI,D,75,5,14,19,-5,26,4.6,4,1,0,0,13,1,0,71,7.0,1753,23:22,185,48,0,0,,macdoan01
354,Torrey Mitchell,27,SJS,C,76,9,10,19,-6,29,1.2,9,0,0,0,10,0,0,100,9.0,945,12:26,33,94,36,47,43.4,mitchto01
355,Dmitry Orlov,20,WSH,D,60,3,16,19,1,18,3.4,3,0,0,1,14,2,0,51,5.9,1012,16:52,54,99,0,1,0.0,orlovdm01
356,Chris Phillips,33,OTT,D,80,5,14,19,12,16,4.3,1,4,0,1,12,0,2,85,5.9,1529,19:07,137,134,0,0,,phillch02
357,Taylor Pyatt,30,PHX,LW,73,9,10,19,-4,23,1.4,9,0,0,1,9,1,0,111,8.1,899,12:19,20,137,6,5,54.5,pyattta01
358,Tom Pyatt,24,TBL,C,74,12,7,19,-19,8,0.5,11,1,0,1,7,0,0,95,12.6,1095,14:48,52,40,128,153,45.6,pyattto01
359,Craig Adams,34,PIT,RW,82,5,13,18,-6,34,0.6,5,0,0,0,10,0,3,76,6.6,925,11:17,45,162,132,160,45.2,adamscr01
360,Nick Bonino,23,ANA,C,50,5,13,18,1,8,1.6,5,0,0,0,12,1,0,63,7.9,624,12:29,39,18,195,259,43.0,boninni01
361,Matt D'Agostini,25,STL,RW,55,9,9,18,12,27,2.4,6,3,0,3,9,0,0,101,8.9,771,14:01,18,48,8,21,27.6,dagosma01
362,Tim Gleason,29,CAR,D,82,1,17,18,12,71,5.1,1,0,0,0,14,2,1,65,1.5,1698,20:43,112,129,0,0,,gleasti01
363,Mike Knuble,39,WSH,RW,72,6,12,18,-15,32,0.3,6,0,0,0,8,4,0,91,6.6,1004,13:57,45,86,14,13,51.9,knublmi01
364,Adam Larsson,19,NJD,D,65,2,16,18,-7,20,3.4,2,0,0,0,11,4,1,68,2.9,1340,20:37,67,94,0,0,,larssad01
365,Matthew Lombardi,29,TOR,C,62,8,10,18,-19,10,0.5,7,0,1,2,10,0,0,101,7.9,841,13:34,34,58,151,155,49.3,lombama01
366,Manny Malhotra,31,VAN,C,78,7,11,18,-11,14,0.5,7,0,0,2,11,0,0,60,11.7,963,12:21,45,44,536,380,58.5,malhoma01
367,Johnny Oduya,30,TOT,D,81,3,15,18,-6,33,2.8,3,0,0,1,15,0,0,82,3.7,1657,20:28,140,64,0,0,,oduyajo01
368,Brooks Orpik,31,PIT,D,73,2,16,18,19,61,4.5,2,0,0,0,15,0,1,44,4.5,1646,22:33,139,259,0,0,,orpikbr01
369,Brayden Schenn,20,PHI,C,54,12,6,18,-7,34,1.5,8,4,0,3,5,1,0,97,12.4,763,14:07,26,136,201,235,46.1,schenbr01
370,Matt Stajan,28,CGY,C,61,8,10,18,-3,29,1.6,8,0,0,1,8,2,0,77,10.4,794,13:01,33,49,331,308,51.8,stajama01
371,Anton Strålman,25,NYR,D,53,2,16,18,9,20,4.0,2,0,0,0,12,4,0,55,3.6,906,17:06,71,76,0,0,,stralan01
372,Joel Ward,31,WSH,RW,73,6,12,18,12,20,1.7,6,0,0,0,12,0,0,79,7.6,907,12:26,41,75,29,23,55.8,wardjo02
373,Yannick Weber,23,MTL,D,60,4,14,18,-7,30,3.0,0,4,0,0,10,4,0,88,4.5,937,15:37,47,49,0,0,,weberya01
374,Karl Alzner,23,WSH,D,82,1,16,17,12,29,4.4,1,0,0,0,15,1,0,56,1.8,1712,20:52,139,74,0,0,,alzneka01
375,Grant Clitsome,26,TOT,D,63,4,13,17,-9,32,2.6,3,1,0,1,8,4,1,87,4.6,1071,17:00,61,85,0,1,0.0,clitsgr01
376,Jared Cowen,21,OTT,D,82,5,12,17,-4,56,2.7,5,0,0,1,10,1,1,58,8.6,1549,18:54,74,217,0,0,,cowenja01
377,Andrew Desjardins,25,SJS,C,76,4,13,17,4,47,1.2,4,0,0,3,12,0,1,80,5.0,728,9:35,49,93,192,170,53.0,desjaan01
378,Deryk Engelland,29,PIT,D,73,4,13,17,10,56,3.7,4,0,0,1,13,0,0,86,4.7,1179,16:09,77,174,0,0,,engelde01
379,Mark Fayne,24,NJD,D,82,4,13,17,-4,26,4.2,4,0,0,1,10,2,1,94,4.3,1656,20:11,88,84,0,0,,faynema01
380,Simon Gagné,31,LAK,LW,34,7,10,17,-1,18,1.8,6,0,1,2,6,4,0,75,9.3,612,17:59,10,16,2,4,33.3,gagnesi01
381,Jay McClement,28,COL,C,80,10,7,17,-8,31,1.0,9,0,1,1,7,0,0,95,10.5,1100,13:45,54,72,448,425,51.3,mccleja01
382,Samuel Påhlsson,34,TOT,C,80,4,13,17,-2,34,0.2,3,0,1,1,12,0,1,93,4.3,1182,14:46,37,123,540,486,52.6,pahlssa01
383,Dustin Penner,29,LAK,RW,65,7,10,17,-7,43,1.1,6,1,0,0,10,0,0,119,5.9,931,14:19,16,90,14,18,43.8,pennedu01
384,Joni Pitkänen,28,CAR,D,30,5,12,17,-15,16,2.0,3,2,0,2,6,6,0,62,8.1,669,22:18,43,27,0,0,,pitkajo01
385,Brandon Prust,27,NYR,LW,82,5,12,17,-1,156,0.8,3,0,2,2,12,0,0,68,7.4,979,11:57,51,144,3,2,60.0,prustbr01
386,Arron Asham,33,PIT,RW,64,5,11,16,-5,76,1.0,5,0,0,0,11,0,0,49,10.2,591,9:14,8,95,6,5,54.5,ashamar01
387,Éric Bélanger,34,EDM,C,78,4,12,16,-13,32,-0.2,2,1,1,0,8,4,0,118,3.4,1149,14:44,41,36,557,450,55.3,belaner01
388,Bobby Butler,24,OTT,LW,56,6,10,16,8,12,1.5,6,0,0,4,10,0,0,86,7.0,643,11:29,13,34,3,0,100.0,butlebo01
389,Gregory Campbell,28,BOS,C,78,8,8,16,-3,80,0.5,8,0,0,0,8,0,0,74,10.8,998,12:48,53,107,344,334,50.7,campbgr01
390,Kyle Chipchura,25,PHX,C,53,3,13,16,2,42,1.2,3,0,0,0,13,0,0,43,7.0,558,10:32,14,67,173,190,47.7,chipcky01
391,Raphael Diaz,26,MTL,D,59,3,13,16,-7,30,2.8,3,0,0,1,7,4,2,61,4.9,1062,18:00,102,40,1,1,50.0,diazra01
392,Tanner Glass,28,WPG,LW,78,5,11,16,-12,73,-0.1,5,0,0,1,11,0,0,86,5.8,1047,13:25,51,246,29,44,39.7,glassta01
393,Josh Gorges,27,MTL,D,82,2,14,16,14,39,5.4,2,0,0,1,14,0,0,59,3.4,1856,22:38,250,131,0,0,,gorgejo01
394,Andy Greene,29,NJD,D,56,1,15,16,3,16,3.6,1,0,0,0,14,1,0,53,1.9,1092,19:30,96,35,0,0,,greenan01
395,Jeff Halpern,35,WSH,C,69,4,12,16,-1,24,0.7,4,0,0,1,12,0,0,63,6.3,870,12:36,44,55,365,260,58.4,halpeje01
396,Aaron Johnson,28,CBJ,D,56,3,13,16,-12,26,2.1,2,1,0,0,12,1,0,63,4.8,924,16:30,72,99,0,0,,johnsaa01
397,Roman Josi,21,NSH,D,52,5,11,16,1,14,3.4,4,1,0,0,8,3,0,64,7.8,956,18:23,98,33,0,0,,josiro01
398,Brian Lee,24,TOT,D,55,1,15,16,-8,35,1.5,1,0,0,0,15,0,0,32,3.1,854,15:32,62,127,0,0,,leebr01
399,John Mitchell,27,NYR,C,63,5,11,16,10,8,1.7,5,0,0,0,9,2,0,64,7.8,640,10:10,27,89,103,96,51.8,mitchjo01
400,Travis Moen,29,MTL,LW,48,9,7,16,-3,41,1.5,8,0,1,0,7,0,0,45,20.0,754,15:43,41,75,5,7,41.7,moentr01
401,Peter Mueller,23,COL,C,32,7,9,16,-3,8,1.7,6,1,0,1,5,4,0,82,8.5,469,14:39,10,14,6,4,60.0,muellpe01
402,Mike Weaver,33,FLA,D,82,0,16,16,-2,14,3.7,0,0,0,0,15,0,1,51,0.0,1667,20:20,137,114,0,0,,weavemi01
403,Matt Beleskey,23,ANA,LW,70,4,11,15,-2,72,0.9,4,0,0,0,10,1,0,75,5.3,719,10:16,20,100,11,15,42.3,belesma01
404,Johnny Boychuk,28,BOS,D,77,5,10,15,27,53,5.2,5,0,0,2,10,0,0,171,2.9,1587,20:37,133,145,0,0,,boychjo01
405,Chris Butler,25,CGY,D,68,2,13,15,-9,34,3.0,2,0,0,0,10,3,0,62,3.2,1469,21:36,115,70,0,0,,butlech01
406,Jordan Caron,21,BOS,RW,48,7,8,15,0,14,1.4,7,0,0,0,8,0,0,57,12.3,553,11:32,15,64,1,1,50.0,caronjo01
407,Brett Clark,35,TBL,D,82,2,13,15,-26,20,0.2,2,0,0,0,11,2,0,61,3.3,1507,18:23,199,118,0,0,,clarkbr01
408,Blake Comeau,25,TOT,RW,74,5,10,15,-11,30,0.0,5,0,0,0,10,0,0,137,3.6,1143,15:27,22,144,29,62,31.9,comeabl01
409,Brett Connolly,19,TBL,RW,68,4,11,15,-9,30,0.2,3,1,0,2,9,2,0,94,4.3,780,11:28,19,58,20,32,38.5,connobr01
410,Matt Frattin,24,TOR,RW,56,8,7,15,-4,25,1.0,8,0,0,2,6,1,0,92,8.7,737,13:10,12,81,2,6,25.0,frattma01
411,Michael Frolík,23,CHI,C,63,5,10,15,-10,22,0.2,5,0,0,0,9,0,1,117,4.3,811,12:52,32,56,16,32,33.3,frolimi01
412,T.J. Galiardi,23,TOT,LW,69,9,6,15,-8,53,0.9,8,0,1,2,6,0,0,113,8.0,900,13:03,22,110,75,92,44.9,galiatj01
413,Brian Gionta,33,MTL,RW,31,8,7,15,-7,16,1.4,6,2,0,0,6,1,0,75,10.7,602,19:26,13,35,14,19,42.4,giontbr01
414,Marc-André Gragnani,24,TOT,LW,58,2,13,15,6,26,0.5,1,1,0,0,7,6,0,47,4.3,936,16:09,41,19,1,0,100.0,gragnma01
415,Matt Greene,28,LAK,D,82,4,11,15,4,58,4.8,4,0,0,2,10,0,1,76,5.3,1367,16:40,112,238,0,0,,greenma01
416,Niklas Hjalmarsson,24,CHI,D,69,1,14,15,9,14,3.2,1,0,0,0,13,0,1,65,1.5,1392,20:11,142,42,0,0,,hjalmni01
417,Pavel Kubina,34,TOT,D,69,3,12,15,-2,74,2.3,3,0,0,1,12,0,0,75,4.0,1330,19:16,119,130,0,0,,kubinpa01
418,Jamal Mayers,37,CHI,RW,81,6,9,15,-4,91,0.6,6,0,0,1,8,1,0,70,8.6,794,9:48,25,102,313,245,56.1,mayerja01
419,Daniel Paille,27,BOS,LW,69,9,6,15,-5,15,0.9,7,0,2,1,6,0,0,86,10.5,793,11:30,24,59,2,5,28.6,paillda01
420,Ladislav Šmíd,25,EDM,D,78,5,10,15,4,44,4.3,5,0,0,0,9,0,1,47,10.6,1631,20:54,184,186,0,0,,smidla01
421,Jaroslav Špaček,37,TOT,D,46,5,10,15,6,8,3.7,2,3,0,1,8,2,0,42,11.9,740,16:05,68,29,0,0,,spaceja01
422,Nate Thompson,27,TBL,C,68,9,6,15,-23,21,-0.3,9,0,0,1,6,0,0,85,10.6,1008,14:49,56,107,293,299,49.5,thompna01
423,Tom Wandell,25,DAL,C,72,6,9,15,-5,16,0.9,6,0,0,0,9,0,0,103,5.8,701,9:44,30,52,141,183,43.5,wandeto01
424,Bryan Allen,31,CAR,D,82,1,13,14,-1,76,3.4,1,0,0,1,12,0,1,87,1.1,1571,19:10,188,111,0,0,,allenbr01
425,Cam Atkinson,22,CBJ,RW,27,7,7,14,1,14,1.7,6,1,0,0,6,1,0,66,10.6,415,15:23,17,23,0,1,0.0,atkinca01
426,T.J. Brodie,21,CGY,D,54,2,12,14,3,14,3.2,1,1,0,2,7,5,0,44,4.5,890,16:29,38,43,0,0,,broditj01
427,Sheldon Brookbank,31,ANA,D,80,3,11,14,11,72,4.3,3,0,0,1,10,0,1,49,6.1,1248,15:36,106,118,0,0,,brooksh01
428,Gilbert Brulé,25,PHX,C,33,5,9,14,7,11,1.7,4,1,0,0,9,0,0,56,8.9,382,11:34,13,55,8,13,38.1,brulegi01
429,Kurtis Foster,30,TOT,D,51,4,10,14,-13,35,2.0,2,2,0,0,1,9,0,85,4.7,811,15:54,33,45,0,0,,fosteku01
430,Dwight King,22,LAK,LW,27,5,9,14,3,10,1.7,5,0,0,1,7,2,0,42,11.9,395,14:38,5,37,2,1,66.7,kingdw01
431,Chuck Kobasew,29,COL,RW,58,7,7,14,-10,51,0.9,6,0,1,2,6,1,0,65,10.8,687,11:51,20,62,7,15,31.8,kobasch01
432,Derek MacKenzie,30,CBJ,C,66,7,7,14,4,40,1.4,4,1,2,2,6,0,1,61,11.5,693,10:30,19,189,234,195,54.5,mackede01
433,Matt Martin,22,NYI,LW,80,7,7,14,-17,121,0.1,7,0,0,1,5,0,2,130,5.4,973,12:09,41,374,10,13,43.5,martima02
434,Steve Montador,32,CHI,D,52,5,9,14,4,45,2.8,3,2,0,1,5,4,0,57,8.8,768,14:46,46,49,0,0,,montast01
435,Richard Park,35,PIT,C,54,7,7,14,-1,12,1.2,6,0,1,4,5,2,0,44,15.9,589,10:55,18,28,221,176,55.7,parkri01
436,Mark Stuart,27,WPG,D,80,3,11,14,-4,98,2.4,2,0,1,1,11,0,0,60,5.0,1376,17:12,182,198,0,0,,stuarma01
437,Joe Vitale,26,PIT,C,68,4,10,14,-5,56,0.4,4,0,0,1,9,0,1,70,5.7,760,11:11,36,106,403,320,55.7,vitaljo01
438,Drayson Bowman,22,CAR,C,37,6,7,13,2,4,1.5,6,0,0,0,6,1,0,70,8.6,494,13:21,10,54,0,0,,bowmadr01
439,Jason Demers,23,SJS,D,57,4,9,13,-8,22,2.2,2,2,0,1,6,3,0,73,5.5,960,16:51,58,60,0,0,,demerja01
440,Ben Eager,28,EDM,LW,63,8,5,13,-1,107,1.4,8,0,0,3,5,0,0,69,11.6,538,8:32,17,73,0,2,0.0,eagerbe01
441,Stefan Elliott,21,COL,D,39,4,9,13,2,8,2.9,4,0,0,1,7,2,0,84,4.8,669,17:09,31,3,0,0,,elliost01
442,Marcus Foligno,20,BUF,LW,14,6,7,13,6,9,2.0,4,2,0,1,6,1,0,23,26.1,221,15:49,11,44,0,3,0.0,foligma01
443,Bruno Gervais,27,TBL,D,50,6,7,13,-4,8,2.1,5,1,0,0,6,1,0,57,10.5,713,14:16,63,42,0,0,,gervabr01
444,Hal Gill,36,TOT,D,76,1,12,13,-3,37,2.7,1,0,0,0,10,0,2,49,2.0,1302,17:08,161,75,0,0,,gillha01
445,Roman Hamrlík,37,WSH,D,68,2,11,13,11,34,3.7,2,0,0,1,11,0,0,58,3.4,1307,19:13,149,69,0,0,,hamrlro01
446,Barret Jackman,30,STL,D,81,1,12,13,20,57,5.5,1,0,0,0,12,0,0,82,1.2,1675,20:41,153,106,0,0,,jackmba01
447,Ed Jovanovski,35,FLA,D,66,3,10,13,-11,31,2.2,2,1,0,0,7,3,0,58,5.2,1102,16:42,73,71,0,0,,jovaned01
448,Jakub Kindl,24,DET,D,55,1,12,13,7,25,2.7,1,0,0,0,11,1,0,69,1.4,773,14:03,32,61,0,0,,kindlja01
449,Rostislav Klesla,29,PHX,D,65,3,10,13,13,54,4.1,3,0,0,0,10,0,0,87,3.4,1258,19:22,150,112,1,1,50.0,kleslro01
450,Toni Lydman,34,ANA,D,74,0,13,13,0,46,3.0,0,0,0,0,12,0,1,46,0.0,1399,18:54,152,134,0,0,,lydmato01
451,Zbyněk Michálek,29,PIT,D,62,2,11,13,0,24,2.2,2,0,0,0,9,1,1,77,2.6,1342,21:39,144,47,0,0,,michazb01
452,Antti Miettinen,31,WPG,RW,45,5,8,13,-5,0,0.8,4,1,0,0,5,3,0,58,8.6,527,11:42,11,38,9,12,42.9,miettan01
453,Darroll Powe,26,MIN,C,82,6,7,13,-20,57,-0.4,6,0,0,1,7,0,0,109,5.5,1147,13:59,91,151,46,59,43.8,poweda01
454,Michal Rozsíval,33,PHX,D,54,1,12,13,8,34,3.2,1,0,0,0,12,0,0,49,2.0,1044,19:20,91,62,0,0,,rozsimi01
455,Andrej Sekera,25,BUF,D,69,3,10,13,3,18,3.4,2,1,0,0,10,0,0,88,3.4,1353,19:36,93,56,0,1,0.0,sekeran01
456,Devante Smith-Pelly,19,ANA,RW,49,7,6,13,-7,16,1.0,5,1,1,1,5,1,0,66,10.6,590,12:03,8,102,6,15,28.6,smithde06
457,David Steckel,29,TOR,C,76,8,5,13,-14,10,-0.1,5,1,2,0,5,0,0,79,10.1,975,12:50,66,170,643,465,58.0,steckda01
458,Shawn Thornton,34,BOS,RW,81,5,8,13,-7,154,0.2,4,0,1,0,8,0,0,114,4.4,744,9:11,12,91,16,22,42.1,thornsh01
459,Jason Blake,38,ANA,C,45,7,5,12,-4,6,0.9,5,2,0,3,4,1,0,109,6.4,636,14:09,17,41,0,1,0.0,blakeja01
460,Erik Christensen,28,TOT,C,49,7,5,12,-13,8,0.8,4,3,0,1,4,1,0,44,15.9,510,10:24,4,26,159,143,52.6,chriser01
461,Kyle Clifford,21,LAK,LW,81,5,7,12,-5,123,0.6,5,0,0,2,7,0,0,88,5.7,762,9:24,9,178,1,7,12.5,cliffky01
462,Mathieu Darche,35,MTL,LW,61,5,7,12,-4,18,0.6,3,0,2,0,5,0,2,77,6.5,740,12:08,45,79,6,13,31.6,darchma01
463,Patrick Dwyer,28,CAR,RW,73,5,7,12,0,23,0.0,3,0,2,0,6,1,0,120,4.2,1122,15:22,62,129,15,14,51.7,dwyerpa01
464,Scott Hannan,33,CGY,D,78,2,10,12,-10,38,2.7,2,0,0,0,9,0,1,49,4.1,1588,20:21,126,60,1,0,100.0,hannasc01
465,Tom Kostopoulos,33,CGY,RW,81,4,8,12,-15,57,-0.4,2,1,1,1,8,0,0,91,4.4,998,12:19,48,124,25,59,29.8,kostoto01
466,Alec Martinez,24,LAK,D,51,6,6,12,-1,8,3.2,3,3,0,0,2,4,0,78,7.7,751,14:43,48,51,0,1,0.0,martial01
467,Chris Pronger*,37,PHI,D,13,1,11,12,1,10,1.7,0,1,0,0,4,7,0,23,4.3,292,22:29,27,15,0,0,,prongch01
468,Nate Prosser,25,MIN,D,51,1,11,12,-17,57,1.6,1,0,0,0,8,3,0,32,3.1,982,19:15,124,34,0,0,,prossna01
469,Kris Russell,24,TOT,D,55,6,6,12,12,25,4.3,6,0,0,1,5,1,0,56,10.7,936,17:01,78,61,0,0,,russekr01
470,Marco Scandella,21,MIN,D,63,3,9,12,-22,19,2.0,2,1,0,1,4,5,0,77,3.9,1372,21:47,106,46,0,0,,scandma01
471,Ryan Shannon,28,TBL,RW,45,4,8,12,-11,10,0.3,3,1,0,0,6,2,0,46,8.7,541,12:02,15,22,22,18,55.0,shannry01
472,Wojtek Wolski,25,TOT,LW,31,4,8,12,-5,2,0.9,4,0,0,0,7,1,0,50,8.0,427,13:46,5,34,5,5,50.0,wolskwo01
473,Keith Aucoin,33,WSH,C,27,3,8,11,4,0,1.3,3,0,0,1,8,0,0,21,14.3,299,11:04,7,10,57,64,47.1,aucoike01
474,Mikael Backlund,22,CGY,C,41,4,7,11,-13,16,0.2,2,2,0,2,6,1,0,85,4.7,631,15:23,19,25,225,271,45.4,backlmi01
475,Francis Bouillon,36,NSH,D,66,4,7,11,-4,33,2.4,4,0,0,2,7,0,0,38,10.5,1158,17:33,65,103,0,0,,bouilfr01
476,Justin Braun,24,SJS,D,66,2,9,11,-2,23,2.4,1,1,0,0,7,2,0,113,1.8,1092,16:33,66,46,0,0,,braunju01
477,Chris Campoli,27,MTL,D,43,2,9,11,-3,8,2.1,2,0,0,0,6,3,0,43,4.7,740,17:12,59,43,0,0,,campoch01
478,Daniel Carcillo,27,CHI,LW,28,2,9,11,10,82,1.2,2,0,0,0,9,0,0,27,7.4,319,11:24,9,76,2,2,50.0,carcida01
479,Kaspars Daugaviņš,23,OTT,LW,65,5,6,11,-2,12,0.2,5,0,0,1,4,1,1,77,6.5,737,11:20,33,58,23,37,38.3,daugaka01
480,Ryan Ellis,21,NSH,D,32,3,8,11,5,4,2.5,1,2,0,2,6,2,0,34,8.8,474,14:50,37,30,0,0,,ellisry01
481,Jonathan Ericsson,27,DET,D,69,1,10,11,16,47,3.5,1,0,0,0,10,0,0,63,1.6,1179,17:05,43,128,0,0,,ericsjo01
482,Scott Gomez,32,MTL,C,38,2,9,11,-9,14,0.2,0,2,0,1,8,1,0,59,3.4,537,14:08,12,11,165,168,49.5,gomezsc01
483,Nicklas Grossmann,27,TOT,D,74,0,11,11,5,36,2.7,0,0,0,0,11,0,0,56,0.0,1392,18:49,152,164,0,0,,grossni01
484,Roman Horák,20,CGY,C,61,3,8,11,3,14,0.8,3,0,0,1,8,0,0,53,5.7,622,10:12,20,28,183,258,41.5,horakro01
485,Milan Jurčina,28,NYI,D,65,3,8,11,-34,30,0.3,1,2,0,0,7,1,0,127,2.4,1221,18:47,116,173,0,0,,jurcimi01
486,Philip Larsen,22,DAL,D,55,3,8,11,11,16,3.3,2,1,0,0,8,0,0,69,4.3,988,17:57,73,89,0,0,,larseph01
487,Cody McLeod,27,COL,LW,75,6,5,11,0,164,1.1,6,0,0,0,5,0,0,62,9.7,540,7:12,13,123,2,1,66.7,mcleoco01
488,Derek Morris,33,PHX,D,59,2,9,11,-12,38,1.4,2,0,0,0,8,1,0,72,2.8,1120,18:59,78,95,0,0,,morride01
489,Brendan Morrison,36,TOT,C,39,4,7,11,-5,12,0.6,4,0,0,0,5,2,0,43,9.3,521,13:21,21,8,195,199,49.5,morribr01
490,Roman Polák,25,STL,D,77,0,11,11,6,57,3.7,0,0,0,0,11,0,0,88,0.0,1453,18:52,141,173,0,0,,polakro01
491,Mike Santorelli,26,FLA,C,60,9,2,11,-10,18,0.6,7,2,0,1,1,1,0,117,7.7,744,12:24,17,49,176,213,45.2,santomi01
492,David Schlemko,24,PHX,D,46,1,10,11,7,10,2.7,1,0,0,0,10,0,0,58,1.7,844,18:21,88,52,0,0,,schleda01
493,Derek Smith,27,CGY,D,47,2,9,11,-1,12,2.4,2,0,0,1,5,4,0,44,4.5,749,15:56,55,27,0,0,,smithde05
494,Chris Thorburn,28,WPG,C,72,4,7,11,-6,83,0.0,4,0,0,0,7,0,0,69,5.8,733,10:11,46,151,39,28,58.2,thorbch01
495,Anton Volchenkov,29,NJD,D,72,2,9,11,3,34,3.4,2,0,0,1,8,0,1,63,3.2,1294,17:59,125,177,0,0,,volchan01
496,J.T. Wyman,25,TBL,RW,40,2,9,11,1,8,0.7,2,0,0,1,9,0,0,31,6.5,422,10:33,15,33,22,35,38.6,wymanja01
497,Anton Babchuk,27,CGY,D,32,2,8,10,2,6,2.1,1,1,0,1,6,2,0,48,4.2,464,14:29,48,17,0,0,,babchan01
498,Cory Emmerton,23,DET,C,71,6,4,10,1,14,0.7,6,0,0,0,3,1,0,63,9.5,575,8:06,31,37,151,162,48.2,emmerco01
499,Ron Hainsey,30,WPG,D,56,0,10,10,9,23,2.6,0,0,0,0,9,1,0,57,0.0,1181,21:06,133,33,0,0,,hainsro01
500,Patrick Kaleta,25,BUF,RW,63,5,5,10,-5,116,0.0,5,0,0,1,5,0,0,69,7.2,829,13:09,46,139,10,9,52.6,kaletpa01
501,Zack Kassian,21,TOT,RW,44,4,6,10,-2,51,0.6,4,0,0,0,5,1,0,54,7.4,497,11:18,2,79,11,12,47.8,kassiza01
502,Louis Leblanc,21,MTL,C,42,5,5,10,3,28,1.1,5,0,0,0,5,0,0,58,8.6,470,11:12,18,68,28,36,43.8,leblalo01
503,Adam McQuaid,25,BOS,D,72,2,8,10,16,99,3.1,2,0,0,0,8,0,0,63,3.2,1077,14:57,101,104,0,0,,mcquaad01
504,Aaron Rome,28,VAN,D,43,4,6,10,-4,46,1.8,3,1,0,1,5,1,0,42,9.5,655,15:14,62,64,0,0,,romeaa01
505,David Savard,21,CBJ,D,31,2,8,10,0,16,1.9,1,1,0,0,5,3,0,34,5.9,514,16:34,15,30,0,0,,savarda01
506,Jack Skille,24,FLA,RW,46,4,6,10,-9,28,0.3,3,0,1,1,6,0,0,76,5.3,550,11:58,16,99,8,8,50.0,skillja01
507,Andy Sutton,36,EDM,D,52,3,7,10,5,80,2.8,3,0,0,1,7,0,0,41,7.3,868,16:41,95,112,0,0,,suttoan01
508,Tomáš Vincour,21,DAL,C,47,4,6,10,-2,2,0.6,4,0,0,1,6,0,0,65,6.2,485,10:20,16,52,1,8,11.1,vincoto01
509,Brad Winchester,30,SJS,LW,67,6,4,10,-5,88,0.7,6,0,0,0,4,0,0,72,8.3,523,7:48,13,78,20,13,60.6,winchbr01
510,Adrian Aucoin,38,PHX,D,64,2,7,9,14,42,3.6,1,1,0,0,7,0,0,92,2.2,1296,20:15,67,97,0,0,,aucoiad01
511,Stu Bickel,25,NYR,D,51,0,9,9,2,108,1.8,0,0,0,0,8,0,1,22,0.0,532,10:26,52,68,1,0,100.0,bickest01
512,Justin Falk,23,MIN,D,47,1,8,9,-13,54,1.5,0,1,0,0,8,0,0,46,2.2,916,19:30,78,78,0,0,,falkju01
513,Jimmy Hayes,22,CHI,RW,31,5,4,9,-3,16,0.8,4,1,0,0,3,1,0,41,12.2,318,10:15,6,50,5,5,50.0,hayesji01
514,Matt Hendricks,30,WSH,C,78,4,5,9,-6,95,-0.4,4,0,0,0,4,0,1,97,4.1,946,12:07,52,219,142,123,53.6,hendrma01
515,Jacob Josefson,20,NJD,C,41,2,7,9,10,6,1.0,2,0,0,0,7,0,0,37,5.4,496,12:06,13,16,181,173,51.1,josefja01
516,Guillaume Latendresse,24,MIN,RW,16,5,4,9,6,20,1.5,4,1,0,1,4,0,0,36,13.9,243,15:11,3,37,2,2,50.0,latengu01
517,Spencer Machacek,23,WPG,RW,13,2,7,9,8,7,1.4,2,0,0,0,7,0,0,12,16.7,98,7:30,1,24,1,0,100.0,machasp01
518,Dave Moss,30,CGY,LW,32,2,7,9,-3,12,0.4,2,0,0,0,7,0,0,82,2.4,448,14:01,24,43,93,127,42.3,mossda01
519,Lennart Petrell,27,EDM,C,60,4,5,9,-10,45,0.1,3,0,1,0,4,0,1,36,11.1,578,9:38,47,122,7,15,31.8,petrele01
520,Zac Rinaldo,21,PHI,C,66,2,7,9,-1,232,0.2,2,0,0,0,7,0,0,54,3.7,494,7:29,19,175,6,3,66.7,rinalza01
521,Bryce Salvador,35,NJD,D,82,0,9,9,18,66,4.8,0,0,0,0,8,0,1,52,0.0,1657,20:13,107,106,0,0,,salvabr01
522,Rob Scuderi,33,LAK,D,82,1,8,9,-7,16,3.4,1,0,0,0,8,0,0,63,1.6,1690,20:37,115,60,0,0,,scudero01
523,Alexander Sulzer,27,TOT,D,27,3,6,9,8,8,2.5,3,0,0,0,5,1,0,33,9.1,481,17:49,38,17,0,0,,sulzeal01
524,Tim Wallace,27,TOT,RW,49,3,6,9,-3,16,0.5,3,0,0,1,6,0,0,26,11.5,421,8:36,11,104,8,12,40.0,wallati01
